	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
3680	Clinical and biochemical monitoring at regular intervals for evidence of hepatitis is advised during long term treatment with ketoconazole to prevent possible serious hepatic injury .	O O O O O O O O O O B O O O O O O O O O O O O B I O	['hepatic injury', 'hepatitis']	2	6	"Sentence: Clinical and biochemical monitoring at regular intervals for evidence of hepatitis is advised during long term treatment with ketoconazole to prevent possible serious hepatic injury .
Diseases: hepatic injury, hepatitis"	"Sentence: Clinical and biochemical monitoring at regular intervals for evidence of hepatitis is advised during long term treatment with ketoconazole to prevent possible serious hepatic injury .
Diseases:"
3681	Combined effects of prolonged prostaglandin E1 - induced hypotension and haemodilution on human hepatic function .	O O O O O O O O B O B O O O O O	['haemodilution', 'hypotension']	2	8	"Sentence: Combined effects of prolonged prostaglandin E1 - induced hypotension and haemodilution on human hepatic function .
Diseases: haemodilution, hypotension"	"Sentence: Combined effects of prolonged prostaglandin E1 - induced hypotension and haemodilution on human hepatic function .
Diseases:"
3682	Combined effects of prolonged prostaglandin E1 ( PGE1 ) - induced hypotension and haemodilution on hepatic function were studied in 30 patients undergoing hip surgery .	O O O O O O O O O O O B O B O O O O O O O O O O O O	['haemodilution', 'hypotension']	2	8	"Sentence: Combined effects of prolonged prostaglandin E1 ( PGE1 ) - induced hypotension and haemodilution on hepatic function were studied in 30 patients undergoing hip surgery .
Diseases: haemodilution, hypotension"	"Sentence: Combined effects of prolonged prostaglandin E1 ( PGE1 ) - induced hypotension and haemodilution on hepatic function were studied in 30 patients undergoing hip surgery .
Diseases:"
3683	The patients were randomly allocated to one of three groups ; those in group A ( n = 10 ) were subjected to controlled hypotension alone , those in group B ( n = 10 ) to haemodilution alone and those in group C ( n = 10 ) to both controlled hypotension and haemodilution .	O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O B O O O O O O O O O O O O O O B O B O	['haemodilution', 'hypotension']	2	8	"Sentence: The patients were randomly allocated to one of three groups ; those in group A ( n = 10 ) were subjected to controlled hypotension alone , those in group B ( n = 10 ) to haemodilution alone and those in group C ( n = 10 ) to both controlled hypotension and haemodilution .
Diseases: haemodilution, hypotension"	"Sentence: The patients were randomly allocated to one of three groups ; those in group A ( n = 10 ) were subjected to controlled hypotension alone , those in group B ( n = 10 ) to haemodilution alone and those in group C ( n = 10 ) to both controlled hypotension and haemodilution .
Diseases:"
3684	Haemodilution in groups B and C was produced by withdrawing approximately 1000 mL of blood and replacing it with the same amount of dextran solution , and final haematocrit values were 21 or 22 % .	B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	['haemodilution']	1	5	"Sentence: Haemodilution in groups B and C was produced by withdrawing approximately 1000 mL of blood and replacing it with the same amount of dextran solution , and final haematocrit values were 21 or 22 % .
Diseases: haemodilution"	"Sentence: Haemodilution in groups B and C was produced by withdrawing approximately 1000 mL of blood and replacing it with the same amount of dextran solution , and final haematocrit values were 21 or 22 % .
Diseases:"
3685	Controlled hypotension in groups A and C was induced with PGE1 to maintain mean arterial blood pressure at 55 mmHg for 180 min .	O B O O O O O O O O O O O O O O O O O O O O O O	['hypotension']	1	3	"Sentence: Controlled hypotension in groups A and C was induced with PGE1 to maintain mean arterial blood pressure at 55 mmHg for 180 min .
Diseases: hypotension"	"Sentence: Controlled hypotension in groups A and C was induced with PGE1 to maintain mean arterial blood pressure at 55 mmHg for 180 min .
Diseases:"
3686	Measurements included arterial ketone body ratio ( AKBR , aceto - acetate / 3 - hydroxybutyrate ) and clinical hepatic function parameters .	O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Measurements included arterial ketone body ratio ( AKBR , aceto - acetate / 3 - hydroxybutyrate ) and clinical hepatic function parameters .
Diseases: "	"Sentence: Measurements included arterial ketone body ratio ( AKBR , aceto - acetate / 3 - hydroxybutyrate ) and clinical hepatic function parameters .
Diseases:"
3687	AKBR and biological hepatic function tests showed no change throughout the time course in groups A and B .	O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: AKBR and biological hepatic function tests showed no change throughout the time course in groups A and B .
Diseases: "	"Sentence: AKBR and biological hepatic function tests showed no change throughout the time course in groups A and B .
Diseases:"
3688	In group C , AKBR showed a significant decrease at 120 min ( - 40 % ) and at 180 min ( - 49 % ) after the start of hypotension and at 60 min ( - 32 % ) after recovery of normotension , and SGOT , SGPT , LDH and total bilirubin showed significant increases after operation .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	['hypotension']	1	3	"Sentence: In group C , AKBR showed a significant decrease at 120 min ( - 40 % ) and at 180 min ( - 49 % ) after the start of hypotension and at 60 min ( - 32 % ) after recovery of normotension , and SGOT , SGPT , LDH and total bilirubin showed significant increases after operation .
Diseases: hypotension"	"Sentence: In group C , AKBR showed a significant decrease at 120 min ( - 40 % ) and at 180 min ( - 49 % ) after the start of hypotension and at 60 min ( - 32 % ) after recovery of normotension , and SGOT , SGPT , LDH and total bilirubin showed significant increases after operation .
Diseases:"
3689	The results suggest that a prolonged combination of more than 120 min of PGE1 - induced hypotension and moderate haemodilution would cause impairment of hepatic function .	O O O O O O O O O O O O O O O O B O O B O O B I I I O	['haemodilution', 'hypotension', 'impairment of hepatic function']	3	14	"Sentence: The results suggest that a prolonged combination of more than 120 min of PGE1 - induced hypotension and moderate haemodilution would cause impairment of hepatic function .
Diseases: haemodilution, hypotension, impairment of hepatic function"	"Sentence: The results suggest that a prolonged combination of more than 120 min of PGE1 - induced hypotension and moderate haemodilution would cause impairment of hepatic function .
Diseases:"
3690	Levodopa - induced dyskinesias in patients with Parkinson 's disease : filling the bench - to - bedside gap .	O O O B O O O B I I O O O O O O O O O O	"['dyskinesias', ""parkinson 's disease""]"	2	11	"Sentence: Levodopa - induced dyskinesias in patients with Parkinson 's disease : filling the bench - to - bedside gap .
Diseases: dyskinesias, parkinson 's disease"	"Sentence: Levodopa - induced dyskinesias in patients with Parkinson 's disease : filling the bench - to - bedside gap .
Diseases:"
3691	Levodopa is the most effective drug for the treatment of Parkinson 's disease .	O O O O O O O O O O B I I O	"[""parkinson 's disease""]"	1	5	"Sentence: Levodopa is the most effective drug for the treatment of Parkinson 's disease .
Diseases: parkinson 's disease"	"Sentence: Levodopa is the most effective drug for the treatment of Parkinson 's disease .
Diseases:"
3692	However , the long - term use of this dopamine precursor is complicated by highly disabling fluctuations and dyskinesias .	O O O O O O O O O O O O O O O O O O B O	['dyskinesias']	1	5	"Sentence: However , the long - term use of this dopamine precursor is complicated by highly disabling fluctuations and dyskinesias .
Diseases: dyskinesias"	"Sentence: However , the long - term use of this dopamine precursor is complicated by highly disabling fluctuations and dyskinesias .
Diseases:"
3693	Although preclinical and clinical findings suggest pulsatile stimulation of striatal postsynaptic receptors as a key mechanism underlying levodopa - induced dyskinesias , their pathogenesis is still unclear .	O O O O O O O O O O O O O O O O O O O O B O O O O O O O	['dyskinesias']	1	5	"Sentence: Although preclinical and clinical findings suggest pulsatile stimulation of striatal postsynaptic receptors as a key mechanism underlying levodopa - induced dyskinesias , their pathogenesis is still unclear .
Diseases: dyskinesias"	"Sentence: Although preclinical and clinical findings suggest pulsatile stimulation of striatal postsynaptic receptors as a key mechanism underlying levodopa - induced dyskinesias , their pathogenesis is still unclear .
Diseases:"
3694	In recent years , evidence from animal models of Parkinson 's disease has provided important information to understand the effect of specific receptor and post - receptor molecular mechanisms underlying the development of dyskinetic movements .	O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O B I O	"['dyskinetic movements', ""parkinson 's disease""]"	2	11	"Sentence: In recent years , evidence from animal models of Parkinson 's disease has provided important information to understand the effect of specific receptor and post - receptor molecular mechanisms underlying the development of dyskinetic movements .
Diseases: dyskinetic movements, parkinson 's disease"	"Sentence: In recent years , evidence from animal models of Parkinson 's disease has provided important information to understand the effect of specific receptor and post - receptor molecular mechanisms underlying the development of dyskinetic movements .
Diseases:"
3695	Recent preclinical and clinical data from promising lines of research focus on the differential role of presynaptic versus postsynaptic mechanisms , dopamine receptor subtypes , ionotropic and metabotropic glutamate receptors , and non - dopaminergic neurotransmitter systems in the pathophysiology of levodopa - induced dyskinesias .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O	['dyskinesias']	1	5	"Sentence: Recent preclinical and clinical data from promising lines of research focus on the differential role of presynaptic versus postsynaptic mechanisms , dopamine receptor subtypes , ionotropic and metabotropic glutamate receptors , and non - dopaminergic neurotransmitter systems in the pathophysiology of levodopa - induced dyskinesias .
Diseases: dyskinesias"	"Sentence: Recent preclinical and clinical data from promising lines of research focus on the differential role of presynaptic versus postsynaptic mechanisms , dopamine receptor subtypes , ionotropic and metabotropic glutamate receptors , and non - dopaminergic neurotransmitter systems in the pathophysiology of levodopa - induced dyskinesias .
Diseases:"
3696	Prevention of seizures and reorganization of hippocampal functions by transplantation of bone marrow cells in the acute phase of experimental epilepsy .	O O B O O O O O O O O O O O O O O O O O B O	['seizures', 'epilepsy']	2	5	"Sentence: Prevention of seizures and reorganization of hippocampal functions by transplantation of bone marrow cells in the acute phase of experimental epilepsy .
Diseases: seizures, epilepsy"	"Sentence: Prevention of seizures and reorganization of hippocampal functions by transplantation of bone marrow cells in the acute phase of experimental epilepsy .
Diseases:"
3697	In this study , we investigated the therapeutic potential of bone marrow mononuclear cells ( BMCs ) in a model of epilepsy induced by pilocarpine in rats .	O O O O O O O O O O O O O O O O O O O O O B O O O O O O	['epilepsy']	1	3	"Sentence: In this study , we investigated the therapeutic potential of bone marrow mononuclear cells ( BMCs ) in a model of epilepsy induced by pilocarpine in rats .
Diseases: epilepsy"	"Sentence: In this study , we investigated the therapeutic potential of bone marrow mononuclear cells ( BMCs ) in a model of epilepsy induced by pilocarpine in rats .
Diseases:"
3698	BMCs obtained from green fluorescent protein ( GFP ) transgenic mice or rats were transplanted intravenously after induction of status epilepticus ( SE ) .	O O O O O O O O O O O O O O O O O O O B I O B O O	['se', 'status epilepticus']	2	6	"Sentence: BMCs obtained from green fluorescent protein ( GFP ) transgenic mice or rats were transplanted intravenously after induction of status epilepticus ( SE ) .
Diseases: se, status epilepticus"	"Sentence: BMCs obtained from green fluorescent protein ( GFP ) transgenic mice or rats were transplanted intravenously after induction of status epilepticus ( SE ) .
Diseases:"
3699	Spontaneous recurrent seizures ( SRS ) were monitored using Racine 's seizure severity scale .	B I I O B O O O O O O B O O O	['spontaneous recurrent seizures', 'seizure', 'srs']	3	10	"Sentence: Spontaneous recurrent seizures ( SRS ) were monitored using Racine 's seizure severity scale .
Diseases: spontaneous recurrent seizures, seizure, srs"	"Sentence: Spontaneous recurrent seizures ( SRS ) were monitored using Racine 's seizure severity scale .
Diseases:"
3700	All of the rats in the saline - treated epileptic control group developed SRS , whereas none of the BMC - treated epileptic animals had seizures in the short term ( 15 days after transplantation ) , regardless of the BMC source .	O O O O O O O O O B O O O B O O O O O O O O B O O B O O O O O O O O O O O O O O O O O	['epileptic', 'seizures', 'srs']	3	8	"Sentence: All of the rats in the saline - treated epileptic control group developed SRS , whereas none of the BMC - treated epileptic animals had seizures in the short term ( 15 days after transplantation ) , regardless of the BMC source .
Diseases: epileptic, seizures, srs"	"Sentence: All of the rats in the saline - treated epileptic control group developed SRS , whereas none of the BMC - treated epileptic animals had seizures in the short term ( 15 days after transplantation ) , regardless of the BMC source .
Diseases:"
3701	Over the long - term chronic phase ( 120 days after transplantation ) , only 25 % of BMC - treated epileptic animals had seizures , but with a lower frequency and duration compared to the epileptic control group .	O O O O O O O O O O O O O O O O O O O O O B O O B O O O O O O O O O O O B O O O	['epileptic', 'seizures']	2	5	"Sentence: Over the long - term chronic phase ( 120 days after transplantation ) , only 25 % of BMC - treated epileptic animals had seizures , but with a lower frequency and duration compared to the epileptic control group .
Diseases: epileptic, seizures"	"Sentence: Over the long - term chronic phase ( 120 days after transplantation ) , only 25 % of BMC - treated epileptic animals had seizures , but with a lower frequency and duration compared to the epileptic control group .
Diseases:"
3702	The density of hippocampal neurons in the brains of animals treated with BMCs was markedly preserved .	O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The density of hippocampal neurons in the brains of animals treated with BMCs was markedly preserved .
Diseases: "	"Sentence: The density of hippocampal neurons in the brains of animals treated with BMCs was markedly preserved .
Diseases:"
3703	At hippocampal Schaeffer collateral - CA1 synapses , long - term potentiation was preserved in BMC - transplanted rats compared to epileptic controls .	O O O O O O O O O O O O O O O O O O O O O B O O	['epileptic']	1	3	"Sentence: At hippocampal Schaeffer collateral - CA1 synapses , long - term potentiation was preserved in BMC - transplanted rats compared to epileptic controls .
Diseases: epileptic"	"Sentence: At hippocampal Schaeffer collateral - CA1 synapses , long - term potentiation was preserved in BMC - transplanted rats compared to epileptic controls .
Diseases:"
3704	The donor - derived GFP ( + ) cells were rarely found in the brains of transplanted epileptic rats .	O O O O O O O O O O O O O O O O O B O O	['epileptic']	1	3	"Sentence: The donor - derived GFP ( + ) cells were rarely found in the brains of transplanted epileptic rats .
Diseases: epileptic"	"Sentence: The donor - derived GFP ( + ) cells were rarely found in the brains of transplanted epileptic rats .
Diseases:"
3705	In conclusion , treatment with BMCs can prevent the development of chronic seizures , reduce neuronal loss , and influence the reorganization of the hippocampal neuronal network .	O O O O O O O O O O O O B O O B I O O O O O O O O O O O	['seizures', 'neuronal loss']	2	6	"Sentence: In conclusion , treatment with BMCs can prevent the development of chronic seizures , reduce neuronal loss , and influence the reorganization of the hippocampal neuronal network .
Diseases: seizures, neuronal loss"	"Sentence: In conclusion , treatment with BMCs can prevent the development of chronic seizures , reduce neuronal loss , and influence the reorganization of the hippocampal neuronal network .
Diseases:"
3706	Cardioprotective effect of salvianolic acid	O O O O O	[]	0	0	"Sentence: Cardioprotective effect of salvianolic acid
Diseases: "	"Sentence: Cardioprotective effect of salvianolic acid
Diseases:"
3707	A on isoproterenol - induced myocardial infarction in rats .	O O O O O B I O O O	['myocardial infarction']	1	6	"Sentence: A on isoproterenol - induced myocardial infarction in rats .
Diseases: myocardial infarction"	"Sentence: A on isoproterenol - induced myocardial infarction in rats .
Diseases:"
3708	The present study was designed to evaluate the cardioprotective potential of salvianolic acid	O O O O O O O O O O O O O	[]	0	0	"Sentence: The present study was designed to evaluate the cardioprotective potential of salvianolic acid
Diseases: "	"Sentence: The present study was designed to evaluate the cardioprotective potential of salvianolic acid
Diseases:"
3709	Hemodynamic parameters and lead II electrocardiograph were monitored and recorded continuously .	O O O O O O O O O O O O	[]	0	0	"Sentence: Hemodynamic parameters and lead II electrocardiograph were monitored and recorded continuously .
Diseases: "	"Sentence: Hemodynamic parameters and lead II electrocardiograph were monitored and recorded continuously .
Diseases:"
3710	Cardiac marker enzymes and antioxidative parameters in serum and heart tissues were measured .	O O O O O O O O O O O O O O	[]	0	0	"Sentence: Cardiac marker enzymes and antioxidative parameters in serum and heart tissues were measured .
Diseases: "	"Sentence: Cardiac marker enzymes and antioxidative parameters in serum and heart tissues were measured .
Diseases:"
3711	Assay for mitochondrial respiratory function and histopathological examination of heart tissues were performed .	O O O O O O O O O O O O O O	[]	0	0	"Sentence: Assay for mitochondrial respiratory function and histopathological examination of heart tissues were performed .
Diseases: "	"Sentence: Assay for mitochondrial respiratory function and histopathological examination of heart tissues were performed .
Diseases:"
3712	Isoproterenol - treated rats showed significant increases in the levels of lactate dehydrogenase , aspartate transaminase , creatine kinase and malondialdehyde and significant decreases in the activities of superoxide dismutase , catalase and glutathione peroxidase in serum and heart .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Isoproterenol - treated rats showed significant increases in the levels of lactate dehydrogenase , aspartate transaminase , creatine kinase and malondialdehyde and significant decreases in the activities of superoxide dismutase , catalase and glutathione peroxidase in serum and heart .
Diseases: "	"Sentence: Isoproterenol - treated rats showed significant increases in the levels of lactate dehydrogenase , aspartate transaminase , creatine kinase and malondialdehyde and significant decreases in the activities of superoxide dismutase , catalase and glutathione peroxidase in serum and heart .
Diseases:"
3713	These rats also showed declines in left ventricular systolic pressure , maximum and minimum rate of developed left ventricular pressure , and elevation of left ventricular end - diastolic pressure and ST - segment .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: These rats also showed declines in left ventricular systolic pressure , maximum and minimum rate of developed left ventricular pressure , and elevation of left ventricular end - diastolic pressure and ST - segment .
Diseases: "	"Sentence: These rats also showed declines in left ventricular systolic pressure , maximum and minimum rate of developed left ventricular pressure , and elevation of left ventricular end - diastolic pressure and ST - segment .
Diseases:"
3714	In addition , mitochondrial respiratory dysfunction characterized by decreased respiratory control ratio and ADP / O was observed in isoproterenol - treated rats .	O O O O B I O O O O O O O O O O O O O O O O O O	['respiratory dysfunction']	1	4	"Sentence: In addition , mitochondrial respiratory dysfunction characterized by decreased respiratory control ratio and ADP / O was observed in isoproterenol - treated rats .
Diseases: respiratory dysfunction"	"Sentence: In addition , mitochondrial respiratory dysfunction characterized by decreased respiratory control ratio and ADP / O was observed in isoproterenol - treated rats .
Diseases:"
3715	Administration of salvianolic acid	O O O O	[]	0	0	"Sentence: Administration of salvianolic acid
Diseases: "	"Sentence: Administration of salvianolic acid
Diseases:"
3716	A for a period of 8 days significantly attenuated isoproterenol - induced cardiac dysfunction and myocardial injury and improved mitochondrial respiratory function .	O O O O O O O O O O O O B I O B I O O O O O O	['cardiac dysfunction', 'myocardial injury']	2	8	"Sentence: A for a period of 8 days significantly attenuated isoproterenol - induced cardiac dysfunction and myocardial injury and improved mitochondrial respiratory function .
Diseases: cardiac dysfunction, myocardial injury"	"Sentence: A for a period of 8 days significantly attenuated isoproterenol - induced cardiac dysfunction and myocardial injury and improved mitochondrial respiratory function .
Diseases:"
3717	The protective role of salvianolic acid	O O O O O O	[]	0	0	"Sentence: The protective role of salvianolic acid
Diseases: "	"Sentence: The protective role of salvianolic acid
Diseases:"
3718	A against isoproterenol - induced myocardial damage was further confirmed by histopathological examination .	O O O O O B I O O O O O O O	['myocardial damage']	1	4	"Sentence: A against isoproterenol - induced myocardial damage was further confirmed by histopathological examination .
Diseases: myocardial damage"	"Sentence: A against isoproterenol - induced myocardial damage was further confirmed by histopathological examination .
Diseases:"
3719	The results of our study suggest that salvianolic acid	O O O O O O O O O	[]	0	0	"Sentence: The results of our study suggest that salvianolic acid
Diseases: "	"Sentence: The results of our study suggest that salvianolic acid
Diseases:"
3720	A possessing antioxidant activity has a significant protective effect against isoproterenol - induced myocardial infarction .	O O O O O O O O O O O O O B I O	['myocardial infarction']	1	6	"Sentence: A possessing antioxidant activity has a significant protective effect against isoproterenol - induced myocardial infarction .
Diseases: myocardial infarction"	"Sentence: A possessing antioxidant activity has a significant protective effect against isoproterenol - induced myocardial infarction .
Diseases:"
3721	Acute effects of N - ( 2 - propylpentanoyl ) urea on hippocampal amino acid neurotransmitters in pilocarpine - induced seizure in rats .	O O O O O O O O O O O O O O O O O O O O B O O O	['seizure']	1	3	"Sentence: Acute effects of N - ( 2 - propylpentanoyl ) urea on hippocampal amino acid neurotransmitters in pilocarpine - induced seizure in rats .
Diseases: seizure"	"Sentence: Acute effects of N - ( 2 - propylpentanoyl ) urea on hippocampal amino acid neurotransmitters in pilocarpine - induced seizure in rats .
Diseases:"
3722	The present study aimed to investigate the anticonvulsant activity as well as the effects on the level of hippocampal amino acid neurotransmitters ( glutamate , aspartate , glycine and GABA ) of N - ( 2 - propylpentanoyl ) urea ( VPU ) in comparison to its parent compound , valproic acid ( VPA ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The present study aimed to investigate the anticonvulsant activity as well as the effects on the level of hippocampal amino acid neurotransmitters ( glutamate , aspartate , glycine and GABA ) of N - ( 2 - propylpentanoyl ) urea ( VPU ) in comparison to its parent compound , valproic acid ( VPA ) .
Diseases: "	"Sentence: The present study aimed to investigate the anticonvulsant activity as well as the effects on the level of hippocampal amino acid neurotransmitters ( glutamate , aspartate , glycine and GABA ) of N - ( 2 - propylpentanoyl ) urea ( VPU ) in comparison to its parent compound , valproic acid ( VPA ) .
Diseases:"
3723	VPU was more potent than VPA , exhibiting the median effective dose ( ED ( 50 ) ) of 49 mg / kg in protecting rats against pilocarpine - induced seizure whereas the corresponding value for VPA was 322 mg / kg .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O	['seizure']	1	3	"Sentence: VPU was more potent than VPA , exhibiting the median effective dose ( ED ( 50 ) ) of 49 mg / kg in protecting rats against pilocarpine - induced seizure whereas the corresponding value for VPA was 322 mg / kg .
Diseases: seizure"	"Sentence: VPU was more potent than VPA , exhibiting the median effective dose ( ED ( 50 ) ) of 49 mg / kg in protecting rats against pilocarpine - induced seizure whereas the corresponding value for VPA was 322 mg / kg .
Diseases:"
3724	In vivo microdialysis demonstrated that an intraperitoneal administration of pilocarpine induced a pronounced increment of hippocampal glutamate and aspartate whereas no significant change was observed on the level of glycine and GABA .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: In vivo microdialysis demonstrated that an intraperitoneal administration of pilocarpine induced a pronounced increment of hippocampal glutamate and aspartate whereas no significant change was observed on the level of glycine and GABA .
Diseases: "	"Sentence: In vivo microdialysis demonstrated that an intraperitoneal administration of pilocarpine induced a pronounced increment of hippocampal glutamate and aspartate whereas no significant change was observed on the level of glycine and GABA .
Diseases:"
3725	Pretreatment with either VPU ( 50 and 100 mg / kg ) or VPA ( 300 and 600 mg / kg ) completely abolished pilocarpine - evoked increases in extracellular glutamate and aspartate .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Pretreatment with either VPU ( 50 and 100 mg / kg ) or VPA ( 300 and 600 mg / kg ) completely abolished pilocarpine - evoked increases in extracellular glutamate and aspartate .
Diseases: "	"Sentence: Pretreatment with either VPU ( 50 and 100 mg / kg ) or VPA ( 300 and 600 mg / kg ) completely abolished pilocarpine - evoked increases in extracellular glutamate and aspartate .
Diseases:"
3726	In addition , a statistically significant reduction was also observed on the level of GABA and glycine but less than a drastic reduction of glutamate and aspartate level .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: In addition , a statistically significant reduction was also observed on the level of GABA and glycine but less than a drastic reduction of glutamate and aspartate level .
Diseases: "	"Sentence: In addition , a statistically significant reduction was also observed on the level of GABA and glycine but less than a drastic reduction of glutamate and aspartate level .
Diseases:"
3727	Based on the finding that VPU and VPA could protect the animals against pilocarpine - induced seizure it is suggested that the reduction of inhibitory amino acid neurotransmitters was comparatively minor and offset by a pronounced reduction of glutamate and aspartate .	O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O	['seizure']	1	3	"Sentence: Based on the finding that VPU and VPA could protect the animals against pilocarpine - induced seizure it is suggested that the reduction of inhibitory amino acid neurotransmitters was comparatively minor and offset by a pronounced reduction of glutamate and aspartate .
Diseases: seizure"	"Sentence: Based on the finding that VPU and VPA could protect the animals against pilocarpine - induced seizure it is suggested that the reduction of inhibitory amino acid neurotransmitters was comparatively minor and offset by a pronounced reduction of glutamate and aspartate .
Diseases:"
3728	Therefore , like VPA , the finding that VPU could drastically reduce pilocarpine - induced increases in glutamate and aspartate should account , at least partly , for its anticonvulsant activity observed in pilocarpine - induced seizure in experimental animals .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O	['seizure']	1	3	"Sentence: Therefore , like VPA , the finding that VPU could drastically reduce pilocarpine - induced increases in glutamate and aspartate should account , at least partly , for its anticonvulsant activity observed in pilocarpine - induced seizure in experimental animals .
Diseases: seizure"	"Sentence: Therefore , like VPA , the finding that VPU could drastically reduce pilocarpine - induced increases in glutamate and aspartate should account , at least partly , for its anticonvulsant activity observed in pilocarpine - induced seizure in experimental animals .
Diseases:"
3729	Some other mechanism than those being reported herein should be further investigated .	O O O O O O O O O O O O O	[]	0	0	"Sentence: Some other mechanism than those being reported herein should be further investigated .
Diseases: "	"Sentence: Some other mechanism than those being reported herein should be further investigated .
Diseases:"
3730	Acute hepatitis attack after exposure to telithromycin .	O B O O O O O O	['hepatitis']	1	3	"Sentence: Acute hepatitis attack after exposure to telithromycin .
Diseases: hepatitis"	"Sentence: Acute hepatitis attack after exposure to telithromycin .
Diseases:"
3731	Antibiotic - associated hepatotoxicity is rare .	O O O B O O O	['hepatotoxicity']	1	4	"Sentence: Antibiotic - associated hepatotoxicity is rare .
Diseases: hepatotoxicity"	"Sentence: Antibiotic - associated hepatotoxicity is rare .
Diseases:"
3732	With widespread use of antimicrobial agents , however , hepatic injury occurs frequently , and among adverse drug reactions , idiosyncratic reactions are the most serious .	O O O O O O O O O B I O O O O O B I I O O O O O O O O	['hepatic injury', 'adverse drug reactions']	2	8	"Sentence: With widespread use of antimicrobial agents , however , hepatic injury occurs frequently , and among adverse drug reactions , idiosyncratic reactions are the most serious .
Diseases: hepatic injury, adverse drug reactions"	"Sentence: With widespread use of antimicrobial agents , however , hepatic injury occurs frequently , and among adverse drug reactions , idiosyncratic reactions are the most serious .
Diseases:"
3733	A 25 - year - old male patient , with a height of 175 cm and weight of 72 kg presented to Marmara University Hospital Emergency Department , Istanbul , Turkey , with 5 days ' history of jaundice , malaise , nausea , and vomiting .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O B O O B O	['nausea', 'vomiting', 'jaundice']	3	9	"Sentence: A 25 - year - old male patient , with a height of 175 cm and weight of 72 kg presented to Marmara University Hospital Emergency Department , Istanbul , Turkey , with 5 days ' history of jaundice , malaise , nausea , and vomiting .
Diseases: nausea, vomiting, jaundice"	"Sentence: A 25 - year - old male patient , with a height of 175 cm and weight of 72 kg presented to Marmara University Hospital Emergency Department , Istanbul , Turkey , with 5 days ' history of jaundice , malaise , nausea , and vomiting .
Diseases:"
3734	He had been prescribed telithromycin 400 mg / d PO to treat an upper respiratory tract infection 7 days prior .	O O O O O O O O O O O O O B I I I O O O O	['upper respiratory tract infection']	1	4	"Sentence: He had been prescribed telithromycin 400 mg / d PO to treat an upper respiratory tract infection 7 days prior .
Diseases: upper respiratory tract infection"	"Sentence: He had been prescribed telithromycin 400 mg / d PO to treat an upper respiratory tract infection 7 days prior .
Diseases:"
3735	Admission laboratory tests were as follows : alanine aminotransferase , 67 U / L ( reference range , 10 - 37 U / L ) ; aspartate aminotransferase ,	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Admission laboratory tests were as follows : alanine aminotransferase , 67 U / L ( reference range , 10 - 37 U / L ) ; aspartate aminotransferase ,
Diseases: "	"Sentence: Admission laboratory tests were as follows : alanine aminotransferase , 67 U / L ( reference range , 10 - 37 U / L ) ; aspartate aminotransferase ,
Diseases:"
