	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
3775	However , an increase of serum creatinine at various times postoperatively is more predictive of the development of CRF or ESRD .	O O O O O O B O O O O O O O O O O O O O O O	['creatinine']	1	3	"Sentence: However , an increase of serum creatinine at various times postoperatively is more predictive of the development of CRF or ESRD .
Drugs: creatinine"	"Sentence: However , an increase of serum creatinine at various times postoperatively is more predictive of the development of CRF or ESRD .
Drugs:"
3776	New strategies for long - term immunosuppression may be needed to decrease this complication .	O O O O O O O O O O O O O O O	[]	0	0	"Sentence: New strategies for long - term immunosuppression may be needed to decrease this complication .
Drugs: "	"Sentence: New strategies for long - term immunosuppression may be needed to decrease this complication .
Drugs:"
3777	Effect of intravenous nimodipine on blood pressure and outcome after acute stroke .	O O O B O O O O O O O O O	['nimodipine']	1	5	"Sentence: Effect of intravenous nimodipine on blood pressure and outcome after acute stroke .
Drugs: nimodipine"	"Sentence: Effect of intravenous nimodipine on blood pressure and outcome after acute stroke .
Drugs:"
3778	BACKGROUND AND PURPOSE :	O O O O	[]	0	0	"Sentence: BACKGROUND AND PURPOSE :
Drugs: "	"Sentence: BACKGROUND AND PURPOSE :
Drugs:"
3779	The Intravenous Nimodipine West European Stroke Trial ( INWEST ) found a correlation between nimodipine - induced reduction in blood pressure ( BP ) and an unfavorable outcome in acute stroke .	O O B O O O O O O O O O O O B O O O O O O O O O O O O O O O O O	['nimodipine']	1	5	"Sentence: The Intravenous Nimodipine West European Stroke Trial ( INWEST ) found a correlation between nimodipine - induced reduction in blood pressure ( BP ) and an unfavorable outcome in acute stroke .
Drugs: nimodipine"	"Sentence: The Intravenous Nimodipine West European Stroke Trial ( INWEST ) found a correlation between nimodipine - induced reduction in blood pressure ( BP ) and an unfavorable outcome in acute stroke .
Drugs:"
3780	We sought to confirm this correlation with and without adjustment for prognostic variables and to investigate outcome in subgroups with increasing levels of BP reduction .	O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: We sought to confirm this correlation with and without adjustment for prognostic variables and to investigate outcome in subgroups with increasing levels of BP reduction .
Drugs: "	"Sentence: We sought to confirm this correlation with and without adjustment for prognostic variables and to investigate outcome in subgroups with increasing levels of BP reduction .
Drugs:"
3781	Patients with a clinical diagnosis of ischemic stroke ( within 24 hours ) were consecutively allocated to receive placebo ( n = 100 ) , 1 mg / h ( low - dose ) nimodipine ( n = 101 ) , or 2 mg / h ( high - dose ) nimodipine ( n = 94 ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O B O O O O O O	['nimodipine']	1	5	"Sentence: Patients with a clinical diagnosis of ischemic stroke ( within 24 hours ) were consecutively allocated to receive placebo ( n = 100 ) , 1 mg / h ( low - dose ) nimodipine ( n = 101 ) , or 2 mg / h ( high - dose ) nimodipine ( n = 94 ) .
Drugs: nimodipine"	"Sentence: Patients with a clinical diagnosis of ischemic stroke ( within 24 hours ) were consecutively allocated to receive placebo ( n = 100 ) , 1 mg / h ( low - dose ) nimodipine ( n = 101 ) , or 2 mg / h ( high - dose ) nimodipine ( n = 94 ) .
Drugs:"
3782	The correlation between average BP change during the first 2 days and the outcome at day 21 was analyzed .	O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The correlation between average BP change during the first 2 days and the outcome at day 21 was analyzed .
Drugs: "	"Sentence: The correlation between average BP change during the first 2 days and the outcome at day 21 was analyzed .
Drugs:"
3783	Two hundred sixty - five patients were included in this analysis ( n = 92 , 93 , and 80 for placebo , low dose , and high dose , respectively ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Two hundred sixty - five patients were included in this analysis ( n = 92 , 93 , and 80 for placebo , low dose , and high dose , respectively ) .
Drugs: "	"Sentence: Two hundred sixty - five patients were included in this analysis ( n = 92 , 93 , and 80 for placebo , low dose , and high dose , respectively ) .
Drugs:"
3784	Nimodipine treatment resulted in a statistically significant reduction in systolic BP ( SBP ) and diastolic BP ( DBP ) from baseline compared with placebo during the first few days .	B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	['nimodipine']	1	5	"Sentence: Nimodipine treatment resulted in a statistically significant reduction in systolic BP ( SBP ) and diastolic BP ( DBP ) from baseline compared with placebo during the first few days .
Drugs: nimodipine"	"Sentence: Nimodipine treatment resulted in a statistically significant reduction in systolic BP ( SBP ) and diastolic BP ( DBP ) from baseline compared with placebo during the first few days .
Drugs:"
3785	In multivariate analysis , a significant correlation between DBP reduction and worsening of the neurological score was found for the high - dose group ( beta = 0 . 49 , P = 0 . 048 ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: In multivariate analysis , a significant correlation between DBP reduction and worsening of the neurological score was found for the high - dose group ( beta = 0 . 49 , P = 0 . 048 ) .
Drugs: "	"Sentence: In multivariate analysis , a significant correlation between DBP reduction and worsening of the neurological score was found for the high - dose group ( beta = 0 . 49 , P = 0 . 048 ) .
Drugs:"
3786	Patients with a DBP reduction of > or = 20 % in the high - dose group had a significantly increased adjusted OR for the compound outcome variable death or dependency ( Barthel Index < 60 ) ( n / N = 25 / 26 , OR 10 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Patients with a DBP reduction of > or = 20 % in the high - dose group had a significantly increased adjusted OR for the compound outcome variable death or dependency ( Barthel Index < 60 ) ( n / N = 25 / 26 , OR 10 .
Drugs: "	"Sentence: Patients with a DBP reduction of > or = 20 % in the high - dose group had a significantly increased adjusted OR for the compound outcome variable death or dependency ( Barthel Index < 60 ) ( n / N = 25 / 26 , OR 10 .
Drugs:"
3787	16 , 95 % CI 1 . 02 to 101 . 74 ) and death alone ( n / N = 9 / 26 , OR 4 . 336 , 95 % CI 1 . 131 16 . 619 ) compared with all placebo patients ( n / N = 62 / 92 and 14 / 92 , respectively ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: 16 , 95 % CI 1 . 02 to 101 . 74 ) and death alone ( n / N = 9 / 26 , OR 4 . 336 , 95 % CI 1 . 131 16 . 619 ) compared with all placebo patients ( n / N = 62 / 92 and 14 / 92 , respectively ) .
Drugs: "	"Sentence: 16 , 95 % CI 1 . 02 to 101 . 74 ) and death alone ( n / N = 9 / 26 , OR 4 . 336 , 95 % CI 1 . 131 16 . 619 ) compared with all placebo patients ( n / N = 62 / 92 and 14 / 92 , respectively ) .
Drugs:"
3788	There was no correlation between SBP change and outcome .	O O O O O O O O O O	[]	0	0	"Sentence: There was no correlation between SBP change and outcome .
Drugs: "	"Sentence: There was no correlation between SBP change and outcome .
Drugs:"
3789	CONCLUSIONS : DBP , but not SBP , reduction was associated with neurological worsening after the intravenous administration of high - dose nimodipine after acute stroke .	O O O O O O O O O O O O O O O O O O O O O O B O O O O	['nimodipine']	1	5	"Sentence: CONCLUSIONS : DBP , but not SBP , reduction was associated with neurological worsening after the intravenous administration of high - dose nimodipine after acute stroke .
Drugs: nimodipine"	"Sentence: CONCLUSIONS : DBP , but not SBP , reduction was associated with neurological worsening after the intravenous administration of high - dose nimodipine after acute stroke .
Drugs:"
3790	For low - dose nimodipine , the results were not conclusive .	O O O O B O O O O O O O	['nimodipine']	1	5	"Sentence: For low - dose nimodipine , the results were not conclusive .
Drugs: nimodipine"	"Sentence: For low - dose nimodipine , the results were not conclusive .
Drugs:"
3791	These results do not confirm or exclude a neuroprotective property of nimodipine .	O O O O O O O O O O O B O	['nimodipine']	1	5	"Sentence: These results do not confirm or exclude a neuroprotective property of nimodipine .
Drugs: nimodipine"	"Sentence: These results do not confirm or exclude a neuroprotective property of nimodipine .
Drugs:"
3792	Transient neurologic symptoms after spinal anesthesia : a lower incidence with prilocaine and bupivacaine than with lidocaine .	O O O O O O O O O O O B O B O O B O	['prilocaine', 'bupivacaine', 'lidocaine']	3	14	"Sentence: Transient neurologic symptoms after spinal anesthesia : a lower incidence with prilocaine and bupivacaine than with lidocaine .
Drugs: prilocaine, bupivacaine, lidocaine"	"Sentence: Transient neurologic symptoms after spinal anesthesia : a lower incidence with prilocaine and bupivacaine than with lidocaine .
Drugs:"
3793	Recent evidence suggests that transient neurologic symptoms ( TNSs ) frequently follow lidocaine spinal anesthesia but are infrequent with bupivacaine .	O O O O O O O O O O O O B O O O O O O B O	['bupivacaine', 'lidocaine']	2	9	"Sentence: Recent evidence suggests that transient neurologic symptoms ( TNSs ) frequently follow lidocaine spinal anesthesia but are infrequent with bupivacaine .
Drugs: bupivacaine, lidocaine"	"Sentence: Recent evidence suggests that transient neurologic symptoms ( TNSs ) frequently follow lidocaine spinal anesthesia but are infrequent with bupivacaine .
Drugs:"
3794	However , identification of a short - acting local anesthetic to substitute for lidocaine for brief surgical procedures remains an important goal .	O O O O O O O O O O O O O B O O O O O O O O O	['lidocaine']	1	4	"Sentence: However , identification of a short - acting local anesthetic to substitute for lidocaine for brief surgical procedures remains an important goal .
Drugs: lidocaine"	"Sentence: However , identification of a short - acting local anesthetic to substitute for lidocaine for brief surgical procedures remains an important goal .
Drugs:"
3795	Prilocaine is an amide local anesthetic with a duration of action similar to that of lidocaine .	B O O O O O O O O O O O O O O B O	['prilocaine', 'lidocaine']	2	8	"Sentence: Prilocaine is an amide local anesthetic with a duration of action similar to that of lidocaine .
Drugs: prilocaine, lidocaine"	"Sentence: Prilocaine is an amide local anesthetic with a duration of action similar to that of lidocaine .
Drugs:"
3796	Accordingly , the present , prospective double - blind study compares prilocaine with lidocaine and bupivacaine with respect to duration of action and relative risk of TNSs .	O O O O O O O O O O O B O B O B O O O O O O O O O O O O	['prilocaine', 'bupivacaine', 'lidocaine']	3	14	"Sentence: Accordingly , the present , prospective double - blind study compares prilocaine with lidocaine and bupivacaine with respect to duration of action and relative risk of TNSs .
Drugs: prilocaine, bupivacaine, lidocaine"	"Sentence: Accordingly , the present , prospective double - blind study compares prilocaine with lidocaine and bupivacaine with respect to duration of action and relative risk of TNSs .
Drugs:"
3797	METHODS : Ninety patients classified as American Society of Anesthesiologists physical status I or II who were scheduled for short gynecologic procedures under spinal anesthesia were randomly allocated to receive 2 . 5 ml 2 % lidocaine in 7 . 5 % glucose , 2 % prilocaine in 7 . 5 % glucose , or 0 . 5 % bupivacaine in 7 . 5 % glucose .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O B O O O B O O O O O B O O O O O O B O O O O O B O	['prilocaine', 'glucose', 'lidocaine', 'bupivacaine']	4	16	"Sentence: METHODS : Ninety patients classified as American Society of Anesthesiologists physical status I or II who were scheduled for short gynecologic procedures under spinal anesthesia were randomly allocated to receive 2 . 5 ml 2 % lidocaine in 7 . 5 % glucose , 2 % prilocaine in 7 . 5 % glucose , or 0 . 5 % bupivacaine in 7 . 5 % glucose .
Drugs: prilocaine, glucose, lidocaine, bupivacaine"	"Sentence: METHODS : Ninety patients classified as American Society of Anesthesiologists physical status I or II who were scheduled for short gynecologic procedures under spinal anesthesia were randomly allocated to receive 2 . 5 ml 2 % lidocaine in 7 . 5 % glucose , 2 % prilocaine in 7 . 5 % glucose , or 0 . 5 % bupivacaine in 7 . 5 % glucose .
Drugs:"
3798	All solutions were provided in blinded vials by the hospital pharmacy .	O O O O O O O O O O O O	[]	0	0	"Sentence: All solutions were provided in blinded vials by the hospital pharmacy .
Drugs: "	"Sentence: All solutions were provided in blinded vials by the hospital pharmacy .
Drugs:"
3799	Details of spinal puncture , extension and regression of spinal block , and the times to reach discharge criteria were noted .	O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Details of spinal puncture , extension and regression of spinal block , and the times to reach discharge criteria were noted .
Drugs: "	"Sentence: Details of spinal puncture , extension and regression of spinal block , and the times to reach discharge criteria were noted .
Drugs:"
3800	In the evening of postoperative day 1 , patients were evaluated for TNSs by a physician unaware of the drug administered and the details of the anesthetic procedure .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: In the evening of postoperative day 1 , patients were evaluated for TNSs by a physician unaware of the drug administered and the details of the anesthetic procedure .
Drugs: "	"Sentence: In the evening of postoperative day 1 , patients were evaluated for TNSs by a physician unaware of the drug administered and the details of the anesthetic procedure .
Drugs:"
3801	Nine of 30 patients receiving lidocaine experienced TNSs , 1 of 30 patients receiving prilocaine ( P = 0 . 03 ) had them , and none of 30 patients receiving bupivacaine had TNSs .	O O O O O B O O O O O O O O B O O O O O O O O O O O O O O O O B O O O	['prilocaine', 'bupivacaine', 'lidocaine']	3	14	"Sentence: Nine of 30 patients receiving lidocaine experienced TNSs , 1 of 30 patients receiving prilocaine ( P = 0 . 03 ) had them , and none of 30 patients receiving bupivacaine had TNSs .
Drugs: prilocaine, bupivacaine, lidocaine"	"Sentence: Nine of 30 patients receiving lidocaine experienced TNSs , 1 of 30 patients receiving prilocaine ( P = 0 . 03 ) had them , and none of 30 patients receiving bupivacaine had TNSs .
Drugs:"
3802	Times to ambulate and to void were similar after lidocaine and prilocaine ( 150 vs . 165 min and 238 vs . 253 min , respectively ) but prolonged after bupivacaine ( 200 and 299 min , respectively ; P < 0 . 05 ) .	O O O O O O O O O B O B O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O	['prilocaine', 'bupivacaine', 'lidocaine']	3	14	"Sentence: Times to ambulate and to void were similar after lidocaine and prilocaine ( 150 vs . 165 min and 238 vs . 253 min , respectively ) but prolonged after bupivacaine ( 200 and 299 min , respectively ; P < 0 . 05 ) .
Drugs: prilocaine, bupivacaine, lidocaine"	"Sentence: Times to ambulate and to void were similar after lidocaine and prilocaine ( 150 vs . 165 min and 238 vs . 253 min , respectively ) but prolonged after bupivacaine ( 200 and 299 min , respectively ; P < 0 . 05 ) .
Drugs:"
3803	CONCLUSIONS : Prilocaine may be preferable to lidocaine for short surgical procedures because it has a similar duration of action but a lower incidence of TNSs .	O O B O O O O B O O O O O O O O O O O O O O O O O O O	['prilocaine', 'lidocaine']	2	8	"Sentence: CONCLUSIONS : Prilocaine may be preferable to lidocaine for short surgical procedures because it has a similar duration of action but a lower incidence of TNSs .
Drugs: prilocaine, lidocaine"	"Sentence: CONCLUSIONS : Prilocaine may be preferable to lidocaine for short surgical procedures because it has a similar duration of action but a lower incidence of TNSs .
Drugs:"
3804	The role of nicotine in smoking - related cardiovascular disease .	O O O B O O O O O O O	['nicotine']	1	2	"Sentence: The role of nicotine in smoking - related cardiovascular disease .
Drugs: nicotine"	"Sentence: The role of nicotine in smoking - related cardiovascular disease .
Drugs:"
3805	Nicotine activates the sympathetic nervous system and in this way could contribute to cardiovascular disease .	B O O O O O O O O O O O O O O O	['nicotine']	1	2	"Sentence: Nicotine activates the sympathetic nervous system and in this way could contribute to cardiovascular disease .
Drugs: nicotine"	"Sentence: Nicotine activates the sympathetic nervous system and in this way could contribute to cardiovascular disease .
Drugs:"
3806	Animal studies and mechanistic studies indicate that nicotine could play a role in accelerating atherosclerosis , but evidence among humans is too inadequate to be definitive about such an effect .	O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O	['nicotine']	1	2	"Sentence: Animal studies and mechanistic studies indicate that nicotine could play a role in accelerating atherosclerosis , but evidence among humans is too inadequate to be definitive about such an effect .
Drugs: nicotine"	"Sentence: Animal studies and mechanistic studies indicate that nicotine could play a role in accelerating atherosclerosis , but evidence among humans is too inadequate to be definitive about such an effect .
Drugs:"
3807	Almost certainly , nicotine via its hemodynamic effects contributes to acute cardiovascular events , although current evidence suggests that the effects of nicotine are much less important than are the prothrombotic effects of cigarette smoking or the effects of carbon monoxide .	O O O B O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O B I O	['nicotine', 'carbon monoxide']	2	6	"Sentence: Almost certainly , nicotine via its hemodynamic effects contributes to acute cardiovascular events , although current evidence suggests that the effects of nicotine are much less important than are the prothrombotic effects of cigarette smoking or the effects of carbon monoxide .
Drugs: nicotine, carbon monoxide"	"Sentence: Almost certainly , nicotine via its hemodynamic effects contributes to acute cardiovascular events , although current evidence suggests that the effects of nicotine are much less important than are the prothrombotic effects of cigarette smoking or the effects of carbon monoxide .
Drugs:"
3808	Nicotine does not appear to enhance thrombosis among humans .	B O O O O O O O O O	['nicotine']	1	2	"Sentence: Nicotine does not appear to enhance thrombosis among humans .
Drugs: nicotine"	"Sentence: Nicotine does not appear to enhance thrombosis among humans .
Drugs:"
3809	Clinical studies of pipe smokers and people using transdermal nicotine support the idea that toxins other than nicotine are the most important causes of acute cardiovascular events .	O O O O O O O O O B O O O O O O O B O O O O O O O O O O	['nicotine']	1	2	"Sentence: Clinical studies of pipe smokers and people using transdermal nicotine support the idea that toxins other than nicotine are the most important causes of acute cardiovascular events .
Drugs: nicotine"	"Sentence: Clinical studies of pipe smokers and people using transdermal nicotine support the idea that toxins other than nicotine are the most important causes of acute cardiovascular events .
Drugs:"
3810	Finally , the dose response for cardiovascular events of nicotine appears to be flat , suggesting that if nicotine is involved , adverse effects might be seen with relatively low - level cigarette exposures .	O O O O O O O O O B O O O O O O O O B O O O O O O O O O O O O O O O O	['nicotine']	1	2	"Sentence: Finally , the dose response for cardiovascular events of nicotine appears to be flat , suggesting that if nicotine is involved , adverse effects might be seen with relatively low - level cigarette exposures .
Drugs: nicotine"	"Sentence: Finally , the dose response for cardiovascular events of nicotine appears to be flat , suggesting that if nicotine is involved , adverse effects might be seen with relatively low - level cigarette exposures .
Drugs:"
3811	Seizure resulting from a venlafaxine overdose .	O O O O B O O	['venlafaxine']	1	5	"Sentence: Seizure resulting from a venlafaxine overdose .
Drugs: venlafaxine"	"Sentence: Seizure resulting from a venlafaxine overdose .
Drugs:"
3812	To report a case of venlafaxine overdose .	O O O O O B O O	['venlafaxine']	1	5	"Sentence: To report a case of venlafaxine overdose .
Drugs: venlafaxine"	"Sentence: To report a case of venlafaxine overdose .
Drugs:"
3813	A 40 - year - old woman with major depression took an overdose of venlafaxine in an apparent suicide attempt .	O O O O O O O O O O O O O O B O O O O O O	['venlafaxine']	1	5	"Sentence: A 40 - year - old woman with major depression took an overdose of venlafaxine in an apparent suicide attempt .
Drugs: venlafaxine"	"Sentence: A 40 - year - old woman with major depression took an overdose of venlafaxine in an apparent suicide attempt .
Drugs:"
3814	After the ingestion of 26 venlafaxine 50 - mg tablets , the patient experienced a witnessed generalized seizure .	O O O O O B O O O O O O O O O O O O O	['venlafaxine']	1	5	"Sentence: After the ingestion of 26 venlafaxine 50 - mg tablets , the patient experienced a witnessed generalized seizure .
Drugs: venlafaxine"	"Sentence: After the ingestion of 26 venlafaxine 50 - mg tablets , the patient experienced a witnessed generalized seizure .
Drugs:"
3815	She was admitted to the medical intensive care unit , venlafaxine was discontinued , and no further sequelae were seen .	O O O O O O O O O O B O O O O O O O O O O	['venlafaxine']	1	5	"Sentence: She was admitted to the medical intensive care unit , venlafaxine was discontinued , and no further sequelae were seen .
Drugs: venlafaxine"	"Sentence: She was admitted to the medical intensive care unit , venlafaxine was discontinued , and no further sequelae were seen .
Drugs:"
3816	To our knowledge , this is the first reported case of venlafaxine overdose that resulted in a generalized seizure .	O O O O O O O O O O O B O O O O O O O O	['venlafaxine']	1	5	"Sentence: To our knowledge , this is the first reported case of venlafaxine overdose that resulted in a generalized seizure .
Drugs: venlafaxine"	"Sentence: To our knowledge , this is the first reported case of venlafaxine overdose that resulted in a generalized seizure .
Drugs:"
3817	Based on nonoverdose pharmacokinetics and pharmacodynamics of venlafaxine and the potential risks of available interventions , no emergent therapy was instituted .	O O O O O O O B O O O O O O O O O O O O O O	['venlafaxine']	1	5	"Sentence: Based on nonoverdose pharmacokinetics and pharmacodynamics of venlafaxine and the potential risks of available interventions , no emergent therapy was instituted .
Drugs: venlafaxine"	"Sentence: Based on nonoverdose pharmacokinetics and pharmacodynamics of venlafaxine and the potential risks of available interventions , no emergent therapy was instituted .
Drugs:"
3818	The venlafaxine overdose in our patient resulted in a single episode of generalized seizure but elicited no further sequelae .	O B O O O O O O O O O O O O O O O O O O	['venlafaxine']	1	5	"Sentence: The venlafaxine overdose in our patient resulted in a single episode of generalized seizure but elicited no further sequelae .
Drugs: venlafaxine"	"Sentence: The venlafaxine overdose in our patient resulted in a single episode of generalized seizure but elicited no further sequelae .
Drugs:"
3819	Effect of nifedipine on renal function in liver transplant recipients receiving tacrolimus .	O O B O O O O O O O O B O	['tacrolimus', 'nifedipine']	2	11	"Sentence: Effect of nifedipine on renal function in liver transplant recipients receiving tacrolimus .
Drugs: tacrolimus, nifedipine"	"Sentence: Effect of nifedipine on renal function in liver transplant recipients receiving tacrolimus .
Drugs:"
3820	The effect of nifedipine on renal function in liver transplant recipients who were receiving tacrolimus was evaluated between January 1992 and January 1996 .	O O O B O O O O O O O O O O B O O O O O O O O O	['tacrolimus', 'nifedipine']	2	11	"Sentence: The effect of nifedipine on renal function in liver transplant recipients who were receiving tacrolimus was evaluated between January 1992 and January 1996 .
Drugs: tacrolimus, nifedipine"	"Sentence: The effect of nifedipine on renal function in liver transplant recipients who were receiving tacrolimus was evaluated between January 1992 and January 1996 .
Drugs:"
3821	Two groups of patients receiving tacrolimus were compared over a period of 1 year , one group comprising hypertensive patients who were receiving nifedipine , and the other comprising nonhypertensive patients not receiving nifedipine .	O O O O O B O O O O O O O O O O O O O O O O O B O O O O O O O O O B O	['tacrolimus', 'nifedipine']	2	11	"Sentence: Two groups of patients receiving tacrolimus were compared over a period of 1 year , one group comprising hypertensive patients who were receiving nifedipine , and the other comprising nonhypertensive patients not receiving nifedipine .
Drugs: tacrolimus, nifedipine"	"Sentence: Two groups of patients receiving tacrolimus were compared over a period of 1 year , one group comprising hypertensive patients who were receiving nifedipine , and the other comprising nonhypertensive patients not receiving nifedipine .
Drugs:"
3822	The time from transplant to baseline was similar in all patients .	O O O O O O O O O O O O	[]	0	0	"Sentence: The time from transplant to baseline was similar in all patients .
Drugs: "	"Sentence: The time from transplant to baseline was similar in all patients .
Drugs:"
3823	Nifedipine significantly improved kidney function as indicated by a significant lowering of serum creatinine levels at 6 and 12 months .	B O O O O O O O O O O O O B O O O O O O O	['creatinine', 'nifedipine']	2	9	"Sentence: Nifedipine significantly improved kidney function as indicated by a significant lowering of serum creatinine levels at 6 and 12 months .
Drugs: creatinine, nifedipine"	"Sentence: Nifedipine significantly improved kidney function as indicated by a significant lowering of serum creatinine levels at 6 and 12 months .
Drugs:"
3824	The observed positive impact of nifedipine on reducing the nephrotoxicity associated with tacrolimus in liver transplant recipients should be an important factor in selecting an agent to treat hypertension in this population .	O O O O O B O O O O O O B O O O O O O O O O O O O O O O O O O O O	['tacrolimus', 'nifedipine']	2	11	"Sentence: The observed positive impact of nifedipine on reducing the nephrotoxicity associated with tacrolimus in liver transplant recipients should be an important factor in selecting an agent to treat hypertension in this population .
Drugs: tacrolimus, nifedipine"	"Sentence: The observed positive impact of nifedipine on reducing the nephrotoxicity associated with tacrolimus in liver transplant recipients should be an important factor in selecting an agent to treat hypertension in this population .
Drugs:"
3825	Sinus arrest associated with continuous - infusion cimetidine .	O O O O O O O B O	['cimetidine']	1	3	"Sentence: Sinus arrest associated with continuous - infusion cimetidine .
Drugs: cimetidine"	"Sentence: Sinus arrest associated with continuous - infusion cimetidine .
Drugs:"
3826	The administration of intermittent intravenous infusions of cimetidine is infrequently associated with the development of bradyarrhythmias .	O O O O O O O B O O O O O O O O O	['cimetidine']	1	3	"Sentence: The administration of intermittent intravenous infusions of cimetidine is infrequently associated with the development of bradyarrhythmias .
Drugs: cimetidine"	"Sentence: The administration of intermittent intravenous infusions of cimetidine is infrequently associated with the development of bradyarrhythmias .
Drugs:"
3827	A 40 - year - old man with leukemia and no history of cardiac disease developed recurrent , brief episodes of apparent sinus arrest while receiving continuous - infusion cimetidine 50 mg / hour .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O	['cimetidine']	1	3	"Sentence: A 40 - year - old man with leukemia and no history of cardiac disease developed recurrent , brief episodes of apparent sinus arrest while receiving continuous - infusion cimetidine 50 mg / hour .
Drugs: cimetidine"	"Sentence: A 40 - year - old man with leukemia and no history of cardiac disease developed recurrent , brief episodes of apparent sinus arrest while receiving continuous - infusion cimetidine 50 mg / hour .
Drugs:"
3828	The arrhythmias were temporally related to cimetidine administration , disappeared after dechallenge , and did not recur during ranitidine treatment .	O O O O O O B O O O O O O O O O O O B O O	['ranitidine', 'cimetidine']	2	7	"Sentence: The arrhythmias were temporally related to cimetidine administration , disappeared after dechallenge , and did not recur during ranitidine treatment .
Drugs: ranitidine, cimetidine"	"Sentence: The arrhythmias were temporally related to cimetidine administration , disappeared after dechallenge , and did not recur during ranitidine treatment .
Drugs:"
3829	This is the first reported case of sinus arrest associated with continuous - infusion cimetidine .	O O O O O O O O O O O O O O B O	['cimetidine']	1	3	"Sentence: This is the first reported case of sinus arrest associated with continuous - infusion cimetidine .
Drugs: cimetidine"	"Sentence: This is the first reported case of sinus arrest associated with continuous - infusion cimetidine .
Drugs:"
3830	Composition of gall bladder stones associated with octreotide : response to oral ursodeoxycholic acid .	O O O O O O O B O O O O B I O	['octreotide', 'ursodeoxycholic acid']	2	11	"Sentence: Composition of gall bladder stones associated with octreotide : response to oral ursodeoxycholic acid .
Drugs: octreotide, ursodeoxycholic acid"	"Sentence: Composition of gall bladder stones associated with octreotide : response to oral ursodeoxycholic acid .
Drugs:"
3831	Octreotide , an effective treatment for acromegaly , induces gall bladder stones in 13 - 60 % of patients .	B O O O O O O O O O O O O O O O O O O O	['octreotide']	1	3	"Sentence: Octreotide , an effective treatment for acromegaly , induces gall bladder stones in 13 - 60 % of patients .
Drugs: octreotide"	"Sentence: Octreotide , an effective treatment for acromegaly , induces gall bladder stones in 13 - 60 % of patients .
Drugs:"
3832	Because knowledge of stone composition is essential for studies of their pathogenesis , treatment , and prevention , this was investigated by direct and indirect methods in 14 octreotide treated acromegalic patients with gall stones .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O	['octreotide']	1	3	"Sentence: Because knowledge of stone composition is essential for studies of their pathogenesis , treatment , and prevention , this was investigated by direct and indirect methods in 14 octreotide treated acromegalic patients with gall stones .
Drugs: octreotide"	"Sentence: Because knowledge of stone composition is essential for studies of their pathogenesis , treatment , and prevention , this was investigated by direct and indirect methods in 14 octreotide treated acromegalic patients with gall stones .
Drugs:"
3833	Chemical analysis of gall stones retrieved at cholecystectomy from two patients , showed that they contained 71 % and 87 % cholesterol by weight .	O O O O O O O O O O O O O O O O O O O O O B O O O	['cholesterol']	1	2	"Sentence: Chemical analysis of gall stones retrieved at cholecystectomy from two patients , showed that they contained 71 % and 87 % cholesterol by weight .
Drugs: cholesterol"	"Sentence: Chemical analysis of gall stones retrieved at cholecystectomy from two patients , showed that they contained 71 % and 87 % cholesterol by weight .
Drugs:"
3834	In the remaining 12 patients , localised computed tomography of the gall bladder showed that eight had stones with maximum attenuation scores of < 100 Hounsfield units ( values of < 100 HU predict cholesterol rich , dissolvable stones ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O	['cholesterol']	1	2	"Sentence: In the remaining 12 patients , localised computed tomography of the gall bladder showed that eight had stones with maximum attenuation scores of < 100 Hounsfield units ( values of < 100 HU predict cholesterol rich , dissolvable stones ) .
Drugs: cholesterol"	"Sentence: In the remaining 12 patients , localised computed tomography of the gall bladder showed that eight had stones with maximum attenuation scores of < 100 Hounsfield units ( values of < 100 HU predict cholesterol rich , dissolvable stones ) .
Drugs:"
