,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
4445,This frequency ( > 57 % ) was much higher than that observed in patients with other disorders of mitochondrial long - chain fatty acid oxidation that may be accompanied by cardiac disease in infants . .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O,['cardiac disease'],1,3,"Sentence: This frequency ( > 57 % ) was much higher than that observed in patients with other disorders of mitochondrial long - chain fatty acid oxidation that may be accompanied by cardiac disease in infants . .
Diseases: cardiac disease","Sentence: This frequency ( > 57 % ) was much higher than that observed in patients with other disorders of mitochondrial long - chain fatty acid oxidation that may be accompanied by cardiac disease in infants . .
Diseases:"
4446,Hereditary deficiency of the fifth component of complement in man .,B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O,['hereditary deficiency of the fifth component of complement'],1,9,"Sentence: Hereditary deficiency of the fifth component of complement in man .
Diseases: hereditary deficiency of the fifth component of complement","Sentence: Hereditary deficiency of the fifth component of complement in man .
Diseases:"
4447,II .,O O,[],0,0,"Sentence: II .
Diseases: ","Sentence: II .
Diseases:"
4448,Biological properties of C5 - deficient human serum .,O O O B-Disease I-Disease I-Disease O O O,['c5 - deficient'],1,4,"Sentence: Biological properties of C5 - deficient human serum .
Diseases: c5 - deficient","Sentence: Biological properties of C5 - deficient human serum .
Diseases:"
4449,The first known human kindred with hereditary deficiency of the fifth component of complement ( C5 ) was documented in the accompanying report .,O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O O O,['hereditary deficiency of the fifth component of complement'],1,9,"Sentence: The first known human kindred with hereditary deficiency of the fifth component of complement ( C5 ) was documented in the accompanying report .
Diseases: hereditary deficiency of the fifth component of complement","Sentence: The first known human kindred with hereditary deficiency of the fifth component of complement ( C5 ) was documented in the accompanying report .
Diseases:"
4450,"This study examines several biological properties of C5 - deficient ( C5D ) human serum , particularly sera obtained from two C5D homozygotes .",O O O O O O O B-Disease I-Disease I-Disease O B-Disease O O O O O O O O O B-Disease O O,"['c5 - deficient', 'c5d']",2,8,"Sentence: This study examines several biological properties of C5 - deficient ( C5D ) human serum , particularly sera obtained from two C5D homozygotes .
Diseases: c5 - deficient, c5d","Sentence: This study examines several biological properties of C5 - deficient ( C5D ) human serum , particularly sera obtained from two C5D homozygotes .
Diseases:"
4451,"The proband , who has inactive systemic lupus erythematosus is completely lacking C5 , while her healthy half - sister has 1 - 2 % of normal levels .",O O O O O O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O,['systemic lupus erythematosus'],1,11,"Sentence: The proband , who has inactive systemic lupus erythematosus is completely lacking C5 , while her healthy half - sister has 1 - 2 % of normal levels .
Diseases: systemic lupus erythematosus","Sentence: The proband , who has inactive systemic lupus erythematosus is completely lacking C5 , while her healthy half - sister has 1 - 2 % of normal levels .
Diseases:"
4452,Both sera were severely impaired in their ability to generate chemotactic activity for normal human neutrophils upon incubation with aggregated human gamma - globulin or Escherichia coli endotoxin .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Both sera were severely impaired in their ability to generate chemotactic activity for normal human neutrophils upon incubation with aggregated human gamma - globulin or Escherichia coli endotoxin .
Diseases: ","Sentence: Both sera were severely impaired in their ability to generate chemotactic activity for normal human neutrophils upon incubation with aggregated human gamma - globulin or Escherichia coli endotoxin .
Diseases:"
4453,"This function was fully restored in the siblings serum , and substantially improved in the probands serum , by addition of highly purified human C5 to normal serum concentrations .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: This function was fully restored in the siblings serum , and substantially improved in the probands serum , by addition of highly purified human C5 to normal serum concentrations .
Diseases: ","Sentence: This function was fully restored in the siblings serum , and substantially improved in the probands serum , by addition of highly purified human C5 to normal serum concentrations .
Diseases:"
4454,Sera from eight family members who were apparently heterozygous for C5 deficiency gave normal chemotactic scores .,O O O O O O O O O O B-Disease I-Disease O O O O O,['c5 deficiency'],1,3,"Sentence: Sera from eight family members who were apparently heterozygous for C5 deficiency gave normal chemotactic scores .
Diseases: c5 deficiency","Sentence: Sera from eight family members who were apparently heterozygous for C5 deficiency gave normal chemotactic scores .
Diseases:"
4455,The ability of C5D serum to opsonize Saccharomyces cerevisiae ( bakers yeast ) or Candida albicans for ingestion by normal neutrophils was completely normal .,O O O B-Disease O O O O O O O O O O O O O O O O O O O O O,['c5d'],1,3,"Sentence: The ability of C5D serum to opsonize Saccharomyces cerevisiae ( bakers yeast ) or Candida albicans for ingestion by normal neutrophils was completely normal .
Diseases: c5d","Sentence: The ability of C5D serum to opsonize Saccharomyces cerevisiae ( bakers yeast ) or Candida albicans for ingestion by normal neutrophils was completely normal .
Diseases:"
4456,"In addition , C5D serum was capable of promoting normal phagocytosis and intracellular killing of Staphylococcus aureus .",O O O B-Disease O O O O O O O O O O O O O O,['c5d'],1,3,"Sentence: In addition , C5D serum was capable of promoting normal phagocytosis and intracellular killing of Staphylococcus aureus .
Diseases: c5d","Sentence: In addition , C5D serum was capable of promoting normal phagocytosis and intracellular killing of Staphylococcus aureus .
Diseases:"
4457,"The probands serum was incapable of mediating lysis of erythrocytes from a patient with paroxysmal nocturnal hemoglobinuria in both the sucrose hemolysia and acid hemolysis tests , and also lacked bactericidal activity against sensitized or unsensitized Salmonella typhi .",O O O O O O O O O O O O O O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O,['paroxysmal nocturnal hemoglobinuria'],1,10,"Sentence: The probands serum was incapable of mediating lysis of erythrocytes from a patient with paroxysmal nocturnal hemoglobinuria in both the sucrose hemolysia and acid hemolysis tests , and also lacked bactericidal activity against sensitized or unsensitized Salmonella typhi .
Diseases: paroxysmal nocturnal hemoglobinuria","Sentence: The probands serum was incapable of mediating lysis of erythrocytes from a patient with paroxysmal nocturnal hemoglobinuria in both the sucrose hemolysia and acid hemolysis tests , and also lacked bactericidal activity against sensitized or unsensitized Salmonella typhi .
Diseases:"
4458,"The siblings serum , containing only 1 - 2 % of normal C5 , effectively lysed S . typhi , but only at eightfold lower serum dilutions as compared to normals .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The siblings serum , containing only 1 - 2 % of normal C5 , effectively lysed S . typhi , but only at eightfold lower serum dilutions as compared to normals .
Diseases: ","Sentence: The siblings serum , containing only 1 - 2 % of normal C5 , effectively lysed S . typhi , but only at eightfold lower serum dilutions as compared to normals .
Diseases:"
4459,"These findings underscore the critical role of C5 in the generation of chemotactic activity and in cytolytic reactions , as opposed to a nonobligatory or minimal role in opsonization , at least for the organisms under study . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: These findings underscore the critical role of C5 in the generation of chemotactic activity and in cytolytic reactions , as opposed to a nonobligatory or minimal role in opsonization , at least for the organisms under study . .
Diseases: ","Sentence: These findings underscore the critical role of C5 in the generation of chemotactic activity and in cytolytic reactions , as opposed to a nonobligatory or minimal role in opsonization , at least for the organisms under study . .
Diseases:"
4460,Human peroxisomal targeting signal - 1 receptor restores peroxisomal protein import in cells from patients with fatal peroxisomal disorders .,O O O O O O O O O O O O O O O O O B-Disease I-Disease O,['peroxisomal disorders'],1,5,"Sentence: Human peroxisomal targeting signal - 1 receptor restores peroxisomal protein import in cells from patients with fatal peroxisomal disorders .
Diseases: peroxisomal disorders","Sentence: Human peroxisomal targeting signal - 1 receptor restores peroxisomal protein import in cells from patients with fatal peroxisomal disorders .
Diseases:"
4461,"Two peroxisomal targeting signals , PTS1 and PTS2 , are involved in the import of proteins into the peroxisome matrix .",O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Two peroxisomal targeting signals , PTS1 and PTS2 , are involved in the import of proteins into the peroxisome matrix .
Diseases: ","Sentence: Two peroxisomal targeting signals , PTS1 and PTS2 , are involved in the import of proteins into the peroxisome matrix .
Diseases:"
4462,Human patients with fatal generalized peroxisomal deficiency disorders fall into at least nine genetic complementation groups .,O O O O O B-Disease I-Disease I-Disease O O O O O O O O O,['peroxisomal deficiency disorders'],1,6,"Sentence: Human patients with fatal generalized peroxisomal deficiency disorders fall into at least nine genetic complementation groups .
Diseases: peroxisomal deficiency disorders","Sentence: Human patients with fatal generalized peroxisomal deficiency disorders fall into at least nine genetic complementation groups .
Diseases:"
4463,"Cells from many of these patients are deficient in the import of PTS1 - containing proteins , but the causes of the protein - import defect in these patients are unknown .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Cells from many of these patients are deficient in the import of PTS1 - containing proteins , but the causes of the protein - import defect in these patients are unknown .
Diseases: ","Sentence: Cells from many of these patients are deficient in the import of PTS1 - containing proteins , but the causes of the protein - import defect in these patients are unknown .
Diseases:"
4464,"We have cloned and sequenced the human cDNA homologue ( PTS1R ) of the Pichia pastoris PAS8 gene , the PTS1 receptor ( McCollum , D . , E . Monosov , and S . Subramani . 1993 . J . Cell Biol . 121 761 - 774 ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We have cloned and sequenced the human cDNA homologue ( PTS1R ) of the Pichia pastoris PAS8 gene , the PTS1 receptor ( McCollum , D . , E . Monosov , and S . Subramani . 1993 . J . Cell Biol . 121 761 - 774 ) .
Diseases: ","Sentence: We have cloned and sequenced the human cDNA homologue ( PTS1R ) of the Pichia pastoris PAS8 gene , the PTS1 receptor ( McCollum , D . , E . Monosov , and S . Subramani . 1993 . J . Cell Biol . 121 761 - 774 ) .
Diseases:"
4465,The PTS1R mRNA is expressed in all human tissues examined .,O O O O O O O O O O O,[],0,0,"Sentence: The PTS1R mRNA is expressed in all human tissues examined .
Diseases: ","Sentence: The PTS1R mRNA is expressed in all human tissues examined .
Diseases:"
4466,"Antibodies to the human PTS1R recognize this protein in human , monkey , rat , and hamster cells .",O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Antibodies to the human PTS1R recognize this protein in human , monkey , rat , and hamster cells .
Diseases: ","Sentence: Antibodies to the human PTS1R recognize this protein in human , monkey , rat , and hamster cells .
Diseases:"
4467,The protein is localized mainly in the cytosol but is also found to be associated with peroxisomes .,O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The protein is localized mainly in the cytosol but is also found to be associated with peroxisomes .
Diseases: ","Sentence: The protein is localized mainly in the cytosol but is also found to be associated with peroxisomes .
Diseases:"
4468,Part of the peroxisomal PTS1R protein is tightly bound to the peroxisomal membrane .,O O O O O O O O O O O O O O,[],0,0,"Sentence: Part of the peroxisomal PTS1R protein is tightly bound to the peroxisomal membrane .
Diseases: ","Sentence: Part of the peroxisomal PTS1R protein is tightly bound to the peroxisomal membrane .
Diseases:"
4469,Antibodies to PTS1R inhibit peroxisomal protein - import of PTS1 - containing proteins in a permeabilized CHO cell system .,O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Antibodies to PTS1R inhibit peroxisomal protein - import of PTS1 - containing proteins in a permeabilized CHO cell system .
Diseases: ","Sentence: Antibodies to PTS1R inhibit peroxisomal protein - import of PTS1 - containing proteins in a permeabilized CHO cell system .
Diseases:"
4470,In vitro - translated PTS1R protein specifically binds a serine - lysine - leucine - peptide .,O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In vitro - translated PTS1R protein specifically binds a serine - lysine - leucine - peptide .
Diseases: ","Sentence: In vitro - translated PTS1R protein specifically binds a serine - lysine - leucine - peptide .
Diseases:"
4471,A PAS8 - PTS1R fusion protein complements the P . pastoris pas8 mutant .,O O O O O O O O O O O O O O,[],0,0,"Sentence: A PAS8 - PTS1R fusion protein complements the P . pastoris pas8 mutant .
Diseases: ","Sentence: A PAS8 - PTS1R fusion protein complements the P . pastoris pas8 mutant .
Diseases:"
4472,The PTS1R cDNA also complements the PTS1 protein - import defect in skin fibroblasts from patients - - belonging to complementation group two - - diagnosed as having neonatal adrenoleukodystrophy or Zellweger syndrome .,O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O B-Disease I-Disease O B-Disease I-Disease O,"['pts1 protein - import defect', 'neonatal adrenoleukodystrophy', 'zellweger syndrome']",3,22,"Sentence: The PTS1R cDNA also complements the PTS1 protein - import defect in skin fibroblasts from patients - - belonging to complementation group two - - diagnosed as having neonatal adrenoleukodystrophy or Zellweger syndrome .
Diseases: pts1 protein - import defect, neonatal adrenoleukodystrophy, zellweger syndrome","Sentence: The PTS1R cDNA also complements the PTS1 protein - import defect in skin fibroblasts from patients - - belonging to complementation group two - - diagnosed as having neonatal adrenoleukodystrophy or Zellweger syndrome .
Diseases:"
4473,The PTS1R gene has been localized to a chromosomal location where no other peroxisomal disorder genes are known to map .,O O O O O O O O O O O O O B-Disease I-Disease O O O O O O,['peroxisomal disorder'],1,5,"Sentence: The PTS1R gene has been localized to a chromosomal location where no other peroxisomal disorder genes are known to map .
Diseases: peroxisomal disorder","Sentence: The PTS1R gene has been localized to a chromosomal location where no other peroxisomal disorder genes are known to map .
Diseases:"
4474,Our findings represent the only case in which the molecular basis of the protein - import deficiency in human peroxisomal disorders is understood .,O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O B-Disease I-Disease O O O,"['peroxisomal disorders', 'protein - import deficiency']",2,10,"Sentence: Our findings represent the only case in which the molecular basis of the protein - import deficiency in human peroxisomal disorders is understood .
Diseases: peroxisomal disorders, protein - import deficiency","Sentence: Our findings represent the only case in which the molecular basis of the protein - import deficiency in human peroxisomal disorders is understood .
Diseases:"
4475,Spectrum of germline mutations in the RB1 gene : a study of 232 patients with hereditary and non hereditary retinoblastoma .,O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O,['hereditary and non hereditary retinoblastoma'],1,10,"Sentence: Spectrum of germline mutations in the RB1 gene : a study of 232 patients with hereditary and non hereditary retinoblastoma .
Diseases: hereditary and non hereditary retinoblastoma","Sentence: Spectrum of germline mutations in the RB1 gene : a study of 232 patients with hereditary and non hereditary retinoblastoma .
Diseases:"
4476,Germline mutations in the RB1 gene confer hereditary predisposition to retinoblastoma .,O O O O O O O O O O B-Disease O,['retinoblastoma'],1,5,"Sentence: Germline mutations in the RB1 gene confer hereditary predisposition to retinoblastoma .
Diseases: retinoblastoma","Sentence: Germline mutations in the RB1 gene confer hereditary predisposition to retinoblastoma .
Diseases:"
4477,We have performed a mutation survey of the RB1 gene in 232 patients with hereditary or non hereditary retinoblastoma .,O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O,['hereditary or non hereditary retinoblastoma'],1,10,"Sentence: We have performed a mutation survey of the RB1 gene in 232 patients with hereditary or non hereditary retinoblastoma .
Diseases: hereditary or non hereditary retinoblastoma","Sentence: We have performed a mutation survey of the RB1 gene in 232 patients with hereditary or non hereditary retinoblastoma .
Diseases:"
4478,We systematically explored all 27 exons and flanking sequences as well as the promotor .,O O O O O O O O O O O O O O O,[],0,0,"Sentence: We systematically explored all 27 exons and flanking sequences as well as the promotor .
Diseases: ","Sentence: We systematically explored all 27 exons and flanking sequences as well as the promotor .
Diseases:"
4479,All types of point mutations are represented and are found unequally distributed along the RB1 gene sequence .,O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: All types of point mutations are represented and are found unequally distributed along the RB1 gene sequence .
Diseases: ","Sentence: All types of point mutations are represented and are found unequally distributed along the RB1 gene sequence .
Diseases:"
4480,"In the population we studied , exons 3 , 8 , 18 and 19 are preferentially altered .",O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: In the population we studied , exons 3 , 8 , 18 and 19 are preferentially altered .
Diseases: ","Sentence: In the population we studied , exons 3 , 8 , 18 and 19 are preferentially altered .
Diseases:"
4481,"The range of frequency of detection of germline mutations is about 20 % , indicating that other mechanisms of inactivation of RB1 should be involved .",O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The range of frequency of detection of germline mutations is about 20 % , indicating that other mechanisms of inactivation of RB1 should be involved .
Diseases: ","Sentence: The range of frequency of detection of germline mutations is about 20 % , indicating that other mechanisms of inactivation of RB1 should be involved .
Diseases:"
4482,The spectrum of mutations presented here should help to improve the clinical management of retinoblastoma and to understand the molecular mechanisms leading to tumorigenesis . .,O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O,['retinoblastoma'],1,5,"Sentence: The spectrum of mutations presented here should help to improve the clinical management of retinoblastoma and to understand the molecular mechanisms leading to tumorigenesis . .
Diseases: retinoblastoma","Sentence: The spectrum of mutations presented here should help to improve the clinical management of retinoblastoma and to understand the molecular mechanisms leading to tumorigenesis . .
Diseases:"
4483,Aniridia - associated cytogenetic rearrangements suggest that a position effect may cause the mutant phenotype .,B-Disease O O O O O O O O O O O O O O O,['aniridia'],1,3,"Sentence: Aniridia - associated cytogenetic rearrangements suggest that a position effect may cause the mutant phenotype .
Diseases: aniridia","Sentence: Aniridia - associated cytogenetic rearrangements suggest that a position effect may cause the mutant phenotype .
Diseases:"
4484,"Current evidence suggests that aniridia ( absence of iris ) is caused by loss of function of one copy of the PAX6 gene , which maps to 11p13 .",O O O O B-Disease O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O,"['absence of iris', 'aniridia']",2,9,"Sentence: Current evidence suggests that aniridia ( absence of iris ) is caused by loss of function of one copy of the PAX6 gene , which maps to 11p13 .
Diseases: absence of iris, aniridia","Sentence: Current evidence suggests that aniridia ( absence of iris ) is caused by loss of function of one copy of the PAX6 gene , which maps to 11p13 .
Diseases:"
4485,We present the further characterisation of two aniridia pedigrees in which the disease segregates with chromosomal rearrangements which involve 11p13 but do not disrupt the PAX6 gene .,O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O,['aniridia'],1,3,"Sentence: We present the further characterisation of two aniridia pedigrees in which the disease segregates with chromosomal rearrangements which involve 11p13 but do not disrupt the PAX6 gene .
Diseases: aniridia","Sentence: We present the further characterisation of two aniridia pedigrees in which the disease segregates with chromosomal rearrangements which involve 11p13 but do not disrupt the PAX6 gene .
Diseases:"
4486,We have isolated three human YAC clones which encompass the PAX6 locus and we have used these to show that in both cases the chromosomal breakpoint is at least 85 kb distal of the 3 end of PAX6 .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We have isolated three human YAC clones which encompass the PAX6 locus and we have used these to show that in both cases the chromosomal breakpoint is at least 85 kb distal of the 3 end of PAX6 .
Diseases: ","Sentence: We have isolated three human YAC clones which encompass the PAX6 locus and we have used these to show that in both cases the chromosomal breakpoint is at least 85 kb distal of the 3 end of PAX6 .
Diseases:"
4487,"In addition , the open reading frame of PAX6 is apparently free of mutations .",O O O O O O O O O O O O O O O,[],0,0,"Sentence: In addition , the open reading frame of PAX6 is apparently free of mutations .
Diseases: ","Sentence: In addition , the open reading frame of PAX6 is apparently free of mutations .
Diseases:"
4488,We propose that the PAX6 gene on the rearranged chromosome 11 is in an inappropriate chromatin environment for normal expression and therefore that a position effect is the underlying mechanism of disease in these families . .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We propose that the PAX6 gene on the rearranged chromosome 11 is in an inappropriate chromatin environment for normal expression and therefore that a position effect is the underlying mechanism of disease in these families . .
Diseases: ","Sentence: We propose that the PAX6 gene on the rearranged chromosome 11 is in an inappropriate chromatin environment for normal expression and therefore that a position effect is the underlying mechanism of disease in these families . .
Diseases:"
4489,Somatic mutations in the BRCA1 gene in sporadic ovarian tumours .,O O O O O O O B-Disease I-Disease I-Disease O,['sporadic ovarian tumours'],1,6,"Sentence: Somatic mutations in the BRCA1 gene in sporadic ovarian tumours .
Diseases: sporadic ovarian tumours","Sentence: Somatic mutations in the BRCA1 gene in sporadic ovarian tumours .
Diseases:"
4490,The BRCA1 gene on chromosome 17q21 is responsible for an autosomal dominant syndrome of increased susceptibility to breast and ovarian cancer but no somatic mutations in tumours have yet been described .,O O O O O O O O O O B-Disease I-Disease I-Disease O O O O B-Disease I-Disease I-Disease I-Disease O O O O O B-Disease O O O O O,"['breast and ovarian cancer', 'autosomal dominant syndrome', 'tumours']",3,13,"Sentence: The BRCA1 gene on chromosome 17q21 is responsible for an autosomal dominant syndrome of increased susceptibility to breast and ovarian cancer but no somatic mutations in tumours have yet been described .
Diseases: breast and ovarian cancer, autosomal dominant syndrome, tumours","Sentence: The BRCA1 gene on chromosome 17q21 is responsible for an autosomal dominant syndrome of increased susceptibility to breast and ovarian cancer but no somatic mutations in tumours have yet been described .
Diseases:"
4491,"To study the potential role of BRCA1 in sporadic carcinogenesis , we analysed the genomic DNA of tumour and normal fractions of 47 ovarian cancers for mutations in BRCA1 using the single - strand conformation polymorphism technique .",O O O O O O O O O O O O O O O O O B-Disease O O O O O B-Disease I-Disease O O O O O O O O O O O O O,"['tumour', 'ovarian cancers']",2,6,"Sentence: To study the potential role of BRCA1 in sporadic carcinogenesis , we analysed the genomic DNA of tumour and normal fractions of 47 ovarian cancers for mutations in BRCA1 using the single - strand conformation polymorphism technique .
Diseases: tumour, ovarian cancers","Sentence: To study the potential role of BRCA1 in sporadic carcinogenesis , we analysed the genomic DNA of tumour and normal fractions of 47 ovarian cancers for mutations in BRCA1 using the single - strand conformation polymorphism technique .
Diseases:"
4492,We now describe somatic mutations in the DNA of four tumours which also had loss of heterozygosity ( LOH ) at a BRCA1 intragenic marker .,O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O,['tumours'],1,3,"Sentence: We now describe somatic mutations in the DNA of four tumours which also had loss of heterozygosity ( LOH ) at a BRCA1 intragenic marker .
Diseases: tumours","Sentence: We now describe somatic mutations in the DNA of four tumours which also had loss of heterozygosity ( LOH ) at a BRCA1 intragenic marker .
Diseases:"
4493,Our data support a tumour suppressor mechanism for BRCA1 ; somatic mutations and LOH may result in inactivation of BRCA1 in at least a small number of ovarian cancers . .,O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O,"['tumour', 'ovarian cancers']",2,6,"Sentence: Our data support a tumour suppressor mechanism for BRCA1 ; somatic mutations and LOH may result in inactivation of BRCA1 in at least a small number of ovarian cancers . .
Diseases: tumour, ovarian cancers","Sentence: Our data support a tumour suppressor mechanism for BRCA1 ; somatic mutations and LOH may result in inactivation of BRCA1 in at least a small number of ovarian cancers . .
Diseases:"
4494,Decreased expression of BRCA1 accelerates growth and is often present during sporadic breast cancer progression .,O O O O O O O O O O O B-Disease I-Disease I-Disease O O,['sporadic breast cancer'],1,5,"Sentence: Decreased expression of BRCA1 accelerates growth and is often present during sporadic breast cancer progression .
Diseases: sporadic breast cancer","Sentence: Decreased expression of BRCA1 accelerates growth and is often present during sporadic breast cancer progression .
Diseases:"
4495,"We have characterized expression of the familial breast and ovarian cancer gene , BRCA1 , in cases of non - hereditary ( sporadic ) breast cancer and analyzed the effect of antisense inhibition of BRCA1 on the proliferative rate of mammary epithelial cells .",O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O,"['familial breast and ovarian cancer', 'non - hereditary ( sporadic ) breast cancer']",2,15,"Sentence: We have characterized expression of the familial breast and ovarian cancer gene , BRCA1 , in cases of non - hereditary ( sporadic ) breast cancer and analyzed the effect of antisense inhibition of BRCA1 on the proliferative rate of mammary epithelial cells .
Diseases: familial breast and ovarian cancer, non - hereditary ( sporadic ) breast cancer","Sentence: We have characterized expression of the familial breast and ovarian cancer gene , BRCA1 , in cases of non - hereditary ( sporadic ) breast cancer and analyzed the effect of antisense inhibition of BRCA1 on the proliferative rate of mammary epithelial cells .
Diseases:"
4496,BRCA1 mRNA levels are markedly decreased during the transition from carcinoma in situ to invasive cancer .,O O O O O O O O O O B-Disease I-Disease I-Disease O B-Disease I-Disease O,"['carcinoma in situ', 'invasive cancer']",2,9,"Sentence: BRCA1 mRNA levels are markedly decreased during the transition from carcinoma in situ to invasive cancer .
Diseases: carcinoma in situ, invasive cancer","Sentence: BRCA1 mRNA levels are markedly decreased during the transition from carcinoma in situ to invasive cancer .
Diseases:"
4497,"Experimental inhibition of BRCA1 expression with antisense oligonucleotides produced accelerated growth of normal and malignant mammary cells , but had no effect on non - mammary epithelial cells .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Experimental inhibition of BRCA1 expression with antisense oligonucleotides produced accelerated growth of normal and malignant mammary cells , but had no effect on non - mammary epithelial cells .
Diseases: ","Sentence: Experimental inhibition of BRCA1 expression with antisense oligonucleotides produced accelerated growth of normal and malignant mammary cells , but had no effect on non - mammary epithelial cells .
Diseases:"
4498,These studies suggest that BRCA1 may normally serve as a negative regulator of mammary epithelial cell growth whose function is compromised in breast cancer either by direct mutation or alterations in gene expression . .,O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O,['breast cancer'],1,3,"Sentence: These studies suggest that BRCA1 may normally serve as a negative regulator of mammary epithelial cell growth whose function is compromised in breast cancer either by direct mutation or alterations in gene expression . .
Diseases: breast cancer","Sentence: These studies suggest that BRCA1 may normally serve as a negative regulator of mammary epithelial cell growth whose function is compromised in breast cancer either by direct mutation or alterations in gene expression . .
Diseases:"
4499,Additional case of female monozygotic twins discordant for the clinical manifestations of Duchenne muscular dystrophy due to opposite X - chromosome inactivation .,O O O O O O O O O O O O B-Disease I-Disease I-Disease O O O O O O O O,['duchenne muscular dystrophy'],1,7,"Sentence: Additional case of female monozygotic twins discordant for the clinical manifestations of Duchenne muscular dystrophy due to opposite X - chromosome inactivation .
Diseases: duchenne muscular dystrophy","Sentence: Additional case of female monozygotic twins discordant for the clinical manifestations of Duchenne muscular dystrophy due to opposite X - chromosome inactivation .
Diseases:"
4500,"A pair of female monozygotic ( MZ ) twins , heterozygous carriers for a deletion in the DMD gene and discordant for the clinical manifestations of Duchenne muscular dystrophy , were analyzed by molecular studies , in situ hybridization , and methylation pattern of X chromosomes to search for opposite X inactivation as an explanation of their clinical discordance .",O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O B-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"['duchenne muscular dystrophy', 'dmd']",2,10,"Sentence: A pair of female monozygotic ( MZ ) twins , heterozygous carriers for a deletion in the DMD gene and discordant for the clinical manifestations of Duchenne muscular dystrophy , were analyzed by molecular studies , in situ hybridization , and methylation pattern of X chromosomes to search for opposite X inactivation as an explanation of their clinical discordance .
Diseases: duchenne muscular dystrophy, dmd","Sentence: A pair of female monozygotic ( MZ ) twins , heterozygous carriers for a deletion in the DMD gene and discordant for the clinical manifestations of Duchenne muscular dystrophy , were analyzed by molecular studies , in situ hybridization , and methylation pattern of X chromosomes to search for opposite X inactivation as an explanation of their clinical discordance .
Diseases:"
4501,"Results in lymphocytes and skin fibroblast cell lines suggest a partial mirror inactivation with the normal X chromosome preferentially active in the unaffected twin , and the maternal deleted X chromosome preferentially active in the affected twin .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Results in lymphocytes and skin fibroblast cell lines suggest a partial mirror inactivation with the normal X chromosome preferentially active in the unaffected twin , and the maternal deleted X chromosome preferentially active in the affected twin .
Diseases: ","Sentence: Results in lymphocytes and skin fibroblast cell lines suggest a partial mirror inactivation with the normal X chromosome preferentially active in the unaffected twin , and the maternal deleted X chromosome preferentially active in the affected twin .
Diseases:"
