,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
784,"Ten of the possible 12 mutations in the five familial cases and five of the sporadic patients were found , all of which conformed to a functional outcome of haploinsufficiency .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Ten of the possible 12 mutations in the five familial cases and five of the sporadic patients were found , all of which conformed to a functional outcome of haploinsufficiency .
Diseases: ","Sentence: Ten of the possible 12 mutations in the five familial cases and five of the sporadic patients were found , all of which conformed to a functional outcome of haploinsufficiency .
Diseases:"
785,"Five were splice site mutations ( one in the donor site of intron 4 , two in the donor site of intron 6 , one in each of the acceptor sites of introns 8 and 9 ) and five were nonsense mutations in exons 8 , 9 , 10 , 11 , and 12 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Five were splice site mutations ( one in the donor site of intron 4 , two in the donor site of intron 6 , one in each of the acceptor sites of introns 8 and 9 ) and five were nonsense mutations in exons 8 , 9 , 10 , 11 , and 12 .
Diseases: ","Sentence: Five were splice site mutations ( one in the donor site of intron 4 , two in the donor site of intron 6 , one in each of the acceptor sites of introns 8 and 9 ) and five were nonsense mutations in exons 8 , 9 , 10 , 11 , and 12 .
Diseases:"
786,"SSCP analysis of individually amplified exons , with which nine of the 10 mutations were seen , was the most useful detection method for PAX6 . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: SSCP analysis of individually amplified exons , with which nine of the 10 mutations were seen , was the most useful detection method for PAX6 . .
Diseases: ","Sentence: SSCP analysis of individually amplified exons , with which nine of the 10 mutations were seen , was the most useful detection method for PAX6 . .
Diseases:"
787,"Insulin gene region contributes to genetic susceptibility to , but may not to low incidence of , insulin - dependent diabetes mellitus in Japanese .",O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O,['insulin - dependent diabetes mellitus'],1,7,"Sentence: Insulin gene region contributes to genetic susceptibility to , but may not to low incidence of , insulin - dependent diabetes mellitus in Japanese .
Diseases: insulin - dependent diabetes mellitus","Sentence: Insulin gene region contributes to genetic susceptibility to , but may not to low incidence of , insulin - dependent diabetes mellitus in Japanese .
Diseases:"
788,"In the Caucasian population , it has been demonstrated that the insulin gene ( INS ) region contains the insulin - dependent diabetes mellitus locus ( IDDM2 ) .",O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O,['insulin - dependent diabetes mellitus'],1,7,"Sentence: In the Caucasian population , it has been demonstrated that the insulin gene ( INS ) region contains the insulin - dependent diabetes mellitus locus ( IDDM2 ) .
Diseases: insulin - dependent diabetes mellitus","Sentence: In the Caucasian population , it has been demonstrated that the insulin gene ( INS ) region contains the insulin - dependent diabetes mellitus locus ( IDDM2 ) .
Diseases:"
789,"In the Japanese population , however , there has been no report demonstrating the contribution of IDDM2 to the pathogenesis of IDDM .",O O O O O O O O O O O O O O O O O O O O O B-Disease O,['iddm'],1,2,"Sentence: In the Japanese population , however , there has been no report demonstrating the contribution of IDDM2 to the pathogenesis of IDDM .
Diseases: iddm","Sentence: In the Japanese population , however , there has been no report demonstrating the contribution of IDDM2 to the pathogenesis of IDDM .
Diseases:"
790,We conducted an association study of IDDM in a large number of Japanese subjects with multiple polymorphisms in INS region .,O O O O O O B-Disease O O O O O O O O O O O O O O,['iddm'],1,2,"Sentence: We conducted an association study of IDDM in a large number of Japanese subjects with multiple polymorphisms in INS region .
Diseases: iddm","Sentence: We conducted an association study of IDDM in a large number of Japanese subjects with multiple polymorphisms in INS region .
Diseases:"
791,We found a significant association of the INS region with IDDM .,O O O O O O O O O O B-Disease O,['iddm'],1,2,"Sentence: We found a significant association of the INS region with IDDM .
Diseases: iddm","Sentence: We found a significant association of the INS region with IDDM .
Diseases:"
792,"Alleles positively associated with IDDM in INS region were the same as those positively - associated with IDDM in Caucasian population , although positively - associated alleles are very common ( allele frequencies > 0 . 9 ) in the Japanese general population .",O O O O B-Disease O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O,['iddm'],1,2,"Sentence: Alleles positively associated with IDDM in INS region were the same as those positively - associated with IDDM in Caucasian population , although positively - associated alleles are very common ( allele frequencies > 0 . 9 ) in the Japanese general population .
Diseases: iddm","Sentence: Alleles positively associated with IDDM in INS region were the same as those positively - associated with IDDM in Caucasian population , although positively - associated alleles are very common ( allele frequencies > 0 . 9 ) in the Japanese general population .
Diseases:"
793,These data suggest that IDDM2 is involved in the genetic susceptibility to IDDM in Japanese .,O O O O O O O O O O O O B-Disease O O O,['iddm'],1,2,"Sentence: These data suggest that IDDM2 is involved in the genetic susceptibility to IDDM in Japanese .
Diseases: iddm","Sentence: These data suggest that IDDM2 is involved in the genetic susceptibility to IDDM in Japanese .
Diseases:"
794,The high frequencies of disease - associated alleles in the general population suggest that IDDM2 locus is not responsible for the low incidence of IDDM in Japanese .,O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O,['iddm'],1,2,"Sentence: The high frequencies of disease - associated alleles in the general population suggest that IDDM2 locus is not responsible for the low incidence of IDDM in Japanese .
Diseases: iddm","Sentence: The high frequencies of disease - associated alleles in the general population suggest that IDDM2 locus is not responsible for the low incidence of IDDM in Japanese .
Diseases:"
795,The human complement C9 gene : identification of two mutations causing deficiency and revision of the gene structure .,O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The human complement C9 gene : identification of two mutations causing deficiency and revision of the gene structure .
Diseases: ","Sentence: The human complement C9 gene : identification of two mutations causing deficiency and revision of the gene structure .
Diseases:"
796,The ninth component of human complement ( C9 ) is the last of the terminal complement components creating the membrane attack complex .,O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The ninth component of human complement ( C9 ) is the last of the terminal complement components creating the membrane attack complex .
Diseases: ","Sentence: The ninth component of human complement ( C9 ) is the last of the terminal complement components creating the membrane attack complex .
Diseases:"
797,C9 is a single - chain serum protein that is encoded by a gene located on chromosome 5p .,O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: C9 is a single - chain serum protein that is encoded by a gene located on chromosome 5p .
Diseases: ","Sentence: C9 is a single - chain serum protein that is encoded by a gene located on chromosome 5p .
Diseases:"
798,Deficiency of terminal complement components is generally associated with recurrent neisseria infections .,B-Disease I-Disease I-Disease I-Disease I-Disease O O O O O B-Disease I-Disease O,"['neisseria infections', 'deficiency of terminal complement components']",2,10,"Sentence: Deficiency of terminal complement components is generally associated with recurrent neisseria infections .
Diseases: neisseria infections, deficiency of terminal complement components","Sentence: Deficiency of terminal complement components is generally associated with recurrent neisseria infections .
Diseases:"
799,We studied a previously described Swiss family with inherited C9 deficiency .,O O O O O O O O B-Disease I-Disease I-Disease O,['inherited c9 deficiency'],1,6,"Sentence: We studied a previously described Swiss family with inherited C9 deficiency .
Diseases: inherited c9 deficiency","Sentence: We studied a previously described Swiss family with inherited C9 deficiency .
Diseases:"
800,"To identify the genetic basis of C9 deficiency , we developed an approach using exon - specific PCR and direct DNA sequencing .",O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O,['c9 deficiency'],1,3,"Sentence: To identify the genetic basis of C9 deficiency , we developed an approach using exon - specific PCR and direct DNA sequencing .
Diseases: c9 deficiency","Sentence: To identify the genetic basis of C9 deficiency , we developed an approach using exon - specific PCR and direct DNA sequencing .
Diseases:"
801,"As a cause of C9 deficiency , we found two different point mutations , both generating TGA stop codons in the coding sequence .",O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O,['c9 deficiency'],1,3,"Sentence: As a cause of C9 deficiency , we found two different point mutations , both generating TGA stop codons in the coding sequence .
Diseases: c9 deficiency","Sentence: As a cause of C9 deficiency , we found two different point mutations , both generating TGA stop codons in the coding sequence .
Diseases:"
802,"One mutation , a C to A exchange , was detected in exon 2 at cDNA position 166 , the other , a C to T exchange , was located in exon 4 ( cDNA position 464 ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: One mutation , a C to A exchange , was detected in exon 2 at cDNA position 166 , the other , a C to T exchange , was located in exon 4 ( cDNA position 464 ) .
Diseases: ","Sentence: One mutation , a C to A exchange , was detected in exon 2 at cDNA position 166 , the other , a C to T exchange , was located in exon 4 ( cDNA position 464 ) .
Diseases:"
803,"In family studies of three first - degree relatives with heterozygous C9 deficiency , we demonstrated that the two mutations are segregating independently .",O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O,['c9 deficiency'],1,3,"Sentence: In family studies of three first - degree relatives with heterozygous C9 deficiency , we demonstrated that the two mutations are segregating independently .
Diseases: c9 deficiency","Sentence: In family studies of three first - degree relatives with heterozygous C9 deficiency , we demonstrated that the two mutations are segregating independently .
Diseases:"
804,"Therefore , these mutations are sufficient to explain the complete deficiency of both the probands studied .",O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Therefore , these mutations are sufficient to explain the complete deficiency of both the probands studied .
Diseases: ","Sentence: Therefore , these mutations are sufficient to explain the complete deficiency of both the probands studied .
Diseases:"
805,"DNA sequencing of the exon - intron junctions revealed a number of revisions regarding the boundaries between exons 4 , 5 , and 6 as well as between exons 10 and 11 .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: DNA sequencing of the exon - intron junctions revealed a number of revisions regarding the boundaries between exons 4 , 5 , and 6 as well as between exons 10 and 11 .
Diseases: ","Sentence: DNA sequencing of the exon - intron junctions revealed a number of revisions regarding the boundaries between exons 4 , 5 , and 6 as well as between exons 10 and 11 .
Diseases:"
806,No additional introns were detected in exons 6 and 10 .,O O O O O O O O O O O,[],0,0,"Sentence: No additional introns were detected in exons 6 and 10 .
Diseases: ","Sentence: No additional introns were detected in exons 6 and 10 .
Diseases:"
807,"Furthermore , DNA marker studies were conducted using known polymorphisms of the C6 , C7 , and C9 genes , confirming the linkage of the observed C9 mutations with defined haplotypes . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Furthermore , DNA marker studies were conducted using known polymorphisms of the C6 , C7 , and C9 genes , confirming the linkage of the observed C9 mutations with defined haplotypes . .
Diseases: ","Sentence: Furthermore , DNA marker studies were conducted using known polymorphisms of the C6 , C7 , and C9 genes , confirming the linkage of the observed C9 mutations with defined haplotypes . .
Diseases:"
808,BRCA1 mutations in women attending clinics that evaluate the risk of breast cancer .,O O O O O O O O O O O B-Disease I-Disease O,['breast cancer'],1,3,"Sentence: BRCA1 mutations in women attending clinics that evaluate the risk of breast cancer .
Diseases: breast cancer","Sentence: BRCA1 mutations in women attending clinics that evaluate the risk of breast cancer .
Diseases:"
809,"BACKGROUND To define the incidence of BRCA1 mutations among patients seen in clinics that evaluate the risk of breast cancer , we analyzed DNA samples from women seen in this setting and constructed probability tables to provide estimates of the likelihood of finding a BRCA1 mutation in individual families .",O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,['breast cancer'],1,3,"Sentence: BACKGROUND To define the incidence of BRCA1 mutations among patients seen in clinics that evaluate the risk of breast cancer , we analyzed DNA samples from women seen in this setting and constructed probability tables to provide estimates of the likelihood of finding a BRCA1 mutation in individual families .
Diseases: breast cancer","Sentence: BACKGROUND To define the incidence of BRCA1 mutations among patients seen in clinics that evaluate the risk of breast cancer , we analyzed DNA samples from women seen in this setting and constructed probability tables to provide estimates of the likelihood of finding a BRCA1 mutation in individual families .
Diseases:"
810,"METHODS Clinical information , family histories , and blood for DNA analysis were obtained from 263 women with breast cancer .",O O O O O O O O O O O O O O O O O O B-Disease I-Disease O,['breast cancer'],1,3,"Sentence: METHODS Clinical information , family histories , and blood for DNA analysis were obtained from 263 women with breast cancer .
Diseases: breast cancer","Sentence: METHODS Clinical information , family histories , and blood for DNA analysis were obtained from 263 women with breast cancer .
Diseases:"
811,Conformation - sensitive gel electrophoresis and DNA sequencing were used to identify BRCA1 mutations .,O O O O O O O O O O O O O O O,[],0,0,"Sentence: Conformation - sensitive gel electrophoresis and DNA sequencing were used to identify BRCA1 mutations .
Diseases: ","Sentence: Conformation - sensitive gel electrophoresis and DNA sequencing were used to identify BRCA1 mutations .
Diseases:"
812,RESULTS BRCA1 mutations were identified in 16 percent of women with a family history of breast cancer .,O O O O O O O O O O O O O O O B-Disease I-Disease O,['breast cancer'],1,3,"Sentence: RESULTS BRCA1 mutations were identified in 16 percent of women with a family history of breast cancer .
Diseases: breast cancer","Sentence: RESULTS BRCA1 mutations were identified in 16 percent of women with a family history of breast cancer .
Diseases:"
813,Only 7 percent of women from families with a history of breast cancer but not ovarian cancer had BRCA1 mutations .,O O O O O O O O O O O B-Disease I-Disease O O B-Disease I-Disease O O O O,"['breast cancer', 'ovarian cancer']",2,6,"Sentence: Only 7 percent of women from families with a history of breast cancer but not ovarian cancer had BRCA1 mutations .
Diseases: breast cancer, ovarian cancer","Sentence: Only 7 percent of women from families with a history of breast cancer but not ovarian cancer had BRCA1 mutations .
Diseases:"
814,The rates were higher among women from families with a history of both breast and ovarian cancer .,O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O,['breast and ovarian cancer'],1,5,"Sentence: The rates were higher among women from families with a history of both breast and ovarian cancer .
Diseases: breast and ovarian cancer","Sentence: The rates were higher among women from families with a history of both breast and ovarian cancer .
Diseases:"
815,"Among family members , an average age of less than 55 years at the diagnosis of breast cancer , the presence of ovarian cancer , the presence of breast and ovarian cancer in the same woman , and Ashkenazi Jewish ancestry were all associated with an increased risk of detecting a BRCA1 mutation .",O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O B-Disease I-Disease O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O,"['breast cancer', 'ovarian cancer', 'breast and ovarian cancer']",3,11,"Sentence: Among family members , an average age of less than 55 years at the diagnosis of breast cancer , the presence of ovarian cancer , the presence of breast and ovarian cancer in the same woman , and Ashkenazi Jewish ancestry were all associated with an increased risk of detecting a BRCA1 mutation .
Diseases: breast cancer, ovarian cancer, breast and ovarian cancer","Sentence: Among family members , an average age of less than 55 years at the diagnosis of breast cancer , the presence of ovarian cancer , the presence of breast and ovarian cancer in the same woman , and Ashkenazi Jewish ancestry were all associated with an increased risk of detecting a BRCA1 mutation .
Diseases:"
816,"No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation , or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family .",O O O O O O O O O B-Disease I-Disease O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O,"['breast cancer', 'ovarian cancer', 'breast cancers']",3,9,"Sentence: No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation , or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family .
Diseases: breast cancer, ovarian cancer, breast cancers","Sentence: No association was found between the presence of bilateral breast cancer or the number of breast cancers in a family and the detection of a BRCA1 mutation , or between the position of the mutation in the BRCA1 gene and the presence of ovarian cancer in a family .
Diseases:"
817,"CONCLUSIONS Among women with breast cancer and a family history of the disease , the percentage with BRCA1 coding - region mutations is less than the 45 percent predicted by genetic - linkage analysis .",O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,['breast cancer'],1,3,"Sentence: CONCLUSIONS Among women with breast cancer and a family history of the disease , the percentage with BRCA1 coding - region mutations is less than the 45 percent predicted by genetic - linkage analysis .
Diseases: breast cancer","Sentence: CONCLUSIONS Among women with breast cancer and a family history of the disease , the percentage with BRCA1 coding - region mutations is less than the 45 percent predicted by genetic - linkage analysis .
Diseases:"
818,"These results suggest that even in a referral clinic specializing in screening women from high - risk families , the majority of tests for BRCA1 mutations will be negative and therefore uninformative . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: These results suggest that even in a referral clinic specializing in screening women from high - risk families , the majority of tests for BRCA1 mutations will be negative and therefore uninformative . .
Diseases: ","Sentence: These results suggest that even in a referral clinic specializing in screening women from high - risk families , the majority of tests for BRCA1 mutations will be negative and therefore uninformative . .
Diseases:"
819,Mutations in the arginine - rich protein gene ( ARP ) in pancreatic cancer .,O O O O O O O O O O O O B-Disease I-Disease O,['pancreatic cancer'],1,5,"Sentence: Mutations in the arginine - rich protein gene ( ARP ) in pancreatic cancer .
Diseases: pancreatic cancer","Sentence: Mutations in the arginine - rich protein gene ( ARP ) in pancreatic cancer .
Diseases:"
820,The ARP gene encodes a highly conserved arginine - rich protein from chromosomal band 3p21 .,O O O O O O O O O O O O O O O O,[],0,0,"Sentence: The ARP gene encodes a highly conserved arginine - rich protein from chromosomal band 3p21 .
Diseases: ","Sentence: The ARP gene encodes a highly conserved arginine - rich protein from chromosomal band 3p21 .
Diseases:"
821,1 1 .,O O O,[],0,0,"Sentence: 1 1 .
Diseases: ","Sentence: 1 1 .
Diseases:"
822,"At the cytogenetic level this region is frequently deleted in a variety of different solid tumors , although not in pancreatic cancer .",O O O O O O O O O O O O O O B-Disease I-Disease O O O O B-Disease I-Disease O,"['solid tumors', 'pancreatic cancer']",2,6,"Sentence: At the cytogenetic level this region is frequently deleted in a variety of different solid tumors , although not in pancreatic cancer .
Diseases: solid tumors, pancreatic cancer","Sentence: At the cytogenetic level this region is frequently deleted in a variety of different solid tumors , although not in pancreatic cancer .
Diseases:"
823,"We have reported the presence of a specific mutation ( ATG50 - - > AGG ) or deletion of codon 50 of the ARP gene in different tumor types ( Shridhar et al . , 1996 , 1996a ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O,['tumor types'],1,4,"Sentence: We have reported the presence of a specific mutation ( ATG50 - - > AGG ) or deletion of codon 50 of the ARP gene in different tumor types ( Shridhar et al . , 1996 , 1996a ) .
Diseases: tumor types","Sentence: We have reported the presence of a specific mutation ( ATG50 - - > AGG ) or deletion of codon 50 of the ARP gene in different tumor types ( Shridhar et al . , 1996 , 1996a ) .
Diseases:"
824,"In the present study , we have observed mutations involving codon 50 in 11 of 37 pancreatic tumors .",O O O O O O O O O O O O O O O O B-Disease I-Disease O,['pancreatic tumors'],1,5,"Sentence: In the present study , we have observed mutations involving codon 50 in 11 of 37 pancreatic tumors .
Diseases: pancreatic tumors","Sentence: In the present study , we have observed mutations involving codon 50 in 11 of 37 pancreatic tumors .
Diseases:"
825,The frequency of codon 50 mutation is roughly the same in pancreatic tumors as in the other types of tumors previously examined .,O O O O O O O O O O O B-Disease I-Disease O O O O O O B-Disease O O O,"['tumors', 'pancreatic tumors']",2,7,"Sentence: The frequency of codon 50 mutation is roughly the same in pancreatic tumors as in the other types of tumors previously examined .
Diseases: tumors, pancreatic tumors","Sentence: The frequency of codon 50 mutation is roughly the same in pancreatic tumors as in the other types of tumors previously examined .
Diseases:"
826,"In addition , we have detected mutations at codon 51 in multiple PCR subclones in two other pancreatic tumors .",O O O O O O O O O O O O O O O O O B-Disease I-Disease O,['pancreatic tumors'],1,5,"Sentence: In addition , we have detected mutations at codon 51 in multiple PCR subclones in two other pancreatic tumors .
Diseases: pancreatic tumors","Sentence: In addition , we have detected mutations at codon 51 in multiple PCR subclones in two other pancreatic tumors .
Diseases:"
827,"Mutations in the ARP gene are thus commonly observed in pancreatic cancer , as well as many other cancers .",O O O O O O O O O O B-Disease I-Disease O O O O O O B-Disease O,"['cancers', 'pancreatic cancer']",2,7,"Sentence: Mutations in the ARP gene are thus commonly observed in pancreatic cancer , as well as many other cancers .
Diseases: cancers, pancreatic cancer","Sentence: Mutations in the ARP gene are thus commonly observed in pancreatic cancer , as well as many other cancers .
Diseases:"
828,Difficulties in the ascertainment of C9 deficiency : lessons to be drawn from a compound heterozygote C9 - deficient subject .,O O O O O B-Disease I-Disease O O O O O O O O O B-Disease I-Disease I-Disease O O,"['c9 deficiency', 'c9 - deficient']",2,8,"Sentence: Difficulties in the ascertainment of C9 deficiency : lessons to be drawn from a compound heterozygote C9 - deficient subject .
Diseases: c9 deficiency, c9 - deficient","Sentence: Difficulties in the ascertainment of C9 deficiency : lessons to be drawn from a compound heterozygote C9 - deficient subject .
Diseases:"
829,A group of patients with long - surviving mismatched kidney allografts were investigated for complement function using haemolytic assays in agarose gels .,O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: A group of patients with long - surviving mismatched kidney allografts were investigated for complement function using haemolytic assays in agarose gels .
Diseases: ","Sentence: A group of patients with long - surviving mismatched kidney allografts were investigated for complement function using haemolytic assays in agarose gels .
Diseases:"
830,One patient was found to have no alternative pathway activity but a low normal classical pathway .,O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: One patient was found to have no alternative pathway activity but a low normal classical pathway .
Diseases: ","Sentence: One patient was found to have no alternative pathway activity but a low normal classical pathway .
Diseases:"
831,"Surprisingly , investigation revealed that the patients complement was normal for all components except C9 , which was functionally absent .",O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Surprisingly , investigation revealed that the patients complement was normal for all components except C9 , which was functionally absent .
Diseases: ","Sentence: Surprisingly , investigation revealed that the patients complement was normal for all components except C9 , which was functionally absent .
Diseases:"
832,"The patient was shown to be heterozygous for DNA markers in the C6 , C7 and C9 region of chromosome 5 and therefore appears to be a compound heterozygote for two uncharacterized C9 deficiency genes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease O O,['c9 deficiency'],1,3,"Sentence: The patient was shown to be heterozygous for DNA markers in the C6 , C7 and C9 region of chromosome 5 and therefore appears to be a compound heterozygote for two uncharacterized C9 deficiency genes .
Diseases: c9 deficiency","Sentence: The patient was shown to be heterozygous for DNA markers in the C6 , C7 and C9 region of chromosome 5 and therefore appears to be a compound heterozygote for two uncharacterized C9 deficiency genes .
Diseases:"
833,Serological analysis by ELISA revealed that he has trace concentrations of a non - functional C9 molecule .,O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Serological analysis by ELISA revealed that he has trace concentrations of a non - functional C9 molecule .
Diseases: ","Sentence: Serological analysis by ELISA revealed that he has trace concentrations of a non - functional C9 molecule .
Diseases:"
834,Western blot analysis was not sufficiently sensitive to permit detection of this molecule .,O O O O O O O O O O O O O O,[],0,0,"Sentence: Western blot analysis was not sufficiently sensitive to permit detection of this molecule .
Diseases: ","Sentence: Western blot analysis was not sufficiently sensitive to permit detection of this molecule .
Diseases:"
835,We hypothesize that the patient is heterozygous for a complete deficiency of C9 and for a gene directing hyposynthesis of a defective C9 .,O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O,['complete deficiency of c9'],1,5,"Sentence: We hypothesize that the patient is heterozygous for a complete deficiency of C9 and for a gene directing hyposynthesis of a defective C9 .
Diseases: complete deficiency of c9","Sentence: We hypothesize that the patient is heterozygous for a complete deficiency of C9 and for a gene directing hyposynthesis of a defective C9 .
Diseases:"
836,We also suggest that C9 deficiency may be more common among Caucasians than has been reported . .,O O O O B-Disease I-Disease O O O O O O O O O O O O,['c9 deficiency'],1,3,"Sentence: We also suggest that C9 deficiency may be more common among Caucasians than has been reported . .
Diseases: c9 deficiency","Sentence: We also suggest that C9 deficiency may be more common among Caucasians than has been reported . .
Diseases:"
837,Screening for ESR mutations in breast and ovarian cancer patients .,O O O O O B-Disease I-Disease I-Disease I-Disease O O,['breast and ovarian cancer'],1,5,"Sentence: Screening for ESR mutations in breast and ovarian cancer patients .
Diseases: breast and ovarian cancer","Sentence: Screening for ESR mutations in breast and ovarian cancer patients .
Diseases:"
838,"In the present study , leukocyte DNA from 143 patients with familial clustering of breast and / or ovarian cancer and tumour DNA from 96 breast carcinomas were screened for base mutations in the estrogen receptor gene ( ESR ) .",O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O B-Disease O O O B-Disease I-Disease O O O O O O O O O O O O O O,"['tumour', 'breast carcinomas', 'breast and / or ovarian cancer']",3,14,"Sentence: In the present study , leukocyte DNA from 143 patients with familial clustering of breast and / or ovarian cancer and tumour DNA from 96 breast carcinomas were screened for base mutations in the estrogen receptor gene ( ESR ) .
Diseases: tumour, breast carcinomas, breast and / or ovarian cancer","Sentence: In the present study , leukocyte DNA from 143 patients with familial clustering of breast and / or ovarian cancer and tumour DNA from 96 breast carcinomas were screened for base mutations in the estrogen receptor gene ( ESR ) .
Diseases:"
839,Three patients with a family history of cancer were carrying a Gly160Cys germline substitution .,O O O O O O O B-Disease O O O O O O O,['cancer'],1,1,"Sentence: Three patients with a family history of cancer were carrying a Gly160Cys germline substitution .
Diseases: cancer","Sentence: Three patients with a family history of cancer were carrying a Gly160Cys germline substitution .
Diseases:"
840,"This alteration was also detected in eight ( four females and four males ) of 729 controls ( 366 female , 363 males ) , indicating that the substitution probably represents a polymorphism .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: This alteration was also detected in eight ( four females and four males ) of 729 controls ( 366 female , 363 males ) , indicating that the substitution probably represents a polymorphism .
Diseases: ","Sentence: This alteration was also detected in eight ( four females and four males ) of 729 controls ( 366 female , 363 males ) , indicating that the substitution probably represents a polymorphism .
Diseases:"
841,"However , in the 229 female controls in whom family history of cancer was known , one of two who had a sister with breast cancer was carrying the variant allele .",O O O O O O O O O O O O B-Disease O O O O O O O O O O O B-Disease I-Disease O O O O O O,"['breast cancer', 'cancer']",2,5,"Sentence: However , in the 229 female controls in whom family history of cancer was known , one of two who had a sister with breast cancer was carrying the variant allele .
Diseases: breast cancer, cancer","Sentence: However , in the 229 female controls in whom family history of cancer was known , one of two who had a sister with breast cancer was carrying the variant allele .
Diseases:"
842,"Hence , a possible clinical significance of the glycine into cysteine cannot be completely ruled out and should be further investigated .",O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Hence , a possible clinical significance of the glycine into cysteine cannot be completely ruled out and should be further investigated .
Diseases: ","Sentence: Hence , a possible clinical significance of the glycine into cysteine cannot be completely ruled out and should be further investigated .
Diseases:"
843,"Somatic mutations were not detected in any of the tumours studied , and the present data do not provide support for somatic ESR base mutations as an important mechanism for hormonal therapy resistance in estrogen receptor - positive breast carcinomas . .",O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O,"['estrogen receptor - positive breast carcinomas', 'tumours']",2,11,"Sentence: Somatic mutations were not detected in any of the tumours studied , and the present data do not provide support for somatic ESR base mutations as an important mechanism for hormonal therapy resistance in estrogen receptor - positive breast carcinomas . .
Diseases: estrogen receptor - positive breast carcinomas, tumours","Sentence: Somatic mutations were not detected in any of the tumours studied , and the present data do not provide support for somatic ESR base mutations as an important mechanism for hormonal therapy resistance in estrogen receptor - positive breast carcinomas . .
Diseases:"
844,Molecular bases of C7 deficiency : three different defects .,O O O B-Disease I-Disease O O O O O,['c7 deficiency'],1,3,"Sentence: Molecular bases of C7 deficiency : three different defects .
Diseases: c7 deficiency","Sentence: Molecular bases of C7 deficiency : three different defects .
Diseases:"
845,The molecular basis of C7 deficiency has been investigated in two Irish families and a number of Israeli families of Moroccan Sephardic Jewish origin .,O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O,['c7 deficiency'],1,3,"Sentence: The molecular basis of C7 deficiency has been investigated in two Irish families and a number of Israeli families of Moroccan Sephardic Jewish origin .
Diseases: c7 deficiency","Sentence: The molecular basis of C7 deficiency has been investigated in two Irish families and a number of Israeli families of Moroccan Sephardic Jewish origin .
Diseases:"
